Time Block,Time Desc,ISGS,MTOA,STOA,LTA,IEX,PXI,URS,RRAS,SCED,Net Total
1,00:00-00:15,2203.352708,42.94,-100.03,296.47,84.22,0,0,0,0,2526.952708
2,00:15-00:30,2082.280438,42.94,-100.03,296.47,84.22,0,0,0,0,2405.880438
3,00:30-00:45,1843.048953,42.94,-100.03,296.47,84.22,0,0,0,0,2166.648953
4,00:45-01:00,1677.146709,42.94,-100.03,296.47,84.22,0,0,0,0,2000.746709
5,01:00-01:15,1769.43268,42.94,-100.03,296.47,86.15,0,0,0,0,2094.96268
6,01:15-01:30,1822.172632,42.94,-100.03,296.47,86.15,0,0,0,0,2147.702632
7,01:30-01:45,1954.267323,42.94,-100.03,296.47,86.15,0,0,0,0,2279.797323
8,01:45-02:00,2002.33524,42.94,-100.03,296.47,86.15,0,0,0,0,2327.86524
9,02:00-02:15,1862.0987,42.94,-100.03,296.47,86.15,0,0,0,0,2187.6287
10,02:15-02:30,1861.77419,42.94,-100.03,296.47,86.15,0,0,0,0,2187.30419
11,02:30-02:45,1861.990477,42.94,-100.03,296.47,86.15,0,0,0,0,2187.520477
12,02:45-03:00,1543.123191,42.94,-100.03,296.47,86.15,0,0,0,0,1868.653191
13,03:00-03:15,1265.133984,42.94,-100.03,296.47,86.15,0,0,0,0,1590.663984
14,03:15-03:30,1542.368532,42.94,-100.03,296.47,86.15,0,0,0,0,1867.898532
15,03:30-03:45,1406.087766,42.94,-100.03,296.47,86.15,0,0,0,0,1731.617766
16,03:45-04:00,1211.083669,42.94,-100.03,296.47,86.15,0,0,0,0,1536.613669
17,04:00-04:15,989.666963,42.94,-100.03,296.47,86.15,0,0,0,0,1315.196963
18,04:15-04:30,1049.6349,42.94,-100.03,296.47,-170.7,0,0,0,0,1118.3149
19,04:30-04:45,1149.028352,42.94,-100.03,296.47,-254.45,0,0,0,0,1133.958352
20,04:45-05:00,1479.750461,42.94,-100.03,296.47,-447.39,0,0,0,0,1271.740461
21,05:00-05:15,1900.837912,42.94,-100.03,296.47,-530.28,0,0,0,0,1609.937912
22,05:15-05:30,2267.20126,42.94,-100.03,296.47,-261.37,0,0,0,0,2245.21126
23,05:30-05:45,2407.862431,42.94,-100.03,322.91,-69.35,0,0,0,0,2604.332431
24,05:45-06:00,2588.546041,42.94,-100.03,349.35,-538.13,0,0,0,0,2342.676041
25,06:00-06:15,2724.617832,42.94,-100.03,375.79,-580.08,0,0,0,0,2463.237832
26,06:15-06:30,2785.235449,42.94,-100.03,375.79,-487.27,0,0,0,0,2616.665449
27,06:30-06:45,2941.877314,42.94,189.05,375.79,-897.41,0,0,0,0,2652.247314
28,06:45-07:00,3079.019899,42.94,189.05,375.79,-711.36,0,0,0,0,2975.439899
29,07:00-07:15,3139.728335,42.94,189.05,375.72,-491.85,0,0,0,0,3255.588335
30,07:15-07:30,3130.586979,42.94,189.05,375.37,-148.35,0,0,0,0,3589.596979
31,07:30-07:45,3058.061224,42.94,189.05,346.61,11.47,0,0,0,0,3648.131224
32,07:45-08:00,2932.761304,42.94,189.05,310.63,11.47,0,0,0,0,3486.851304
33,08:00-08:15,2721.957633,42.94,189.05,273.2,-26.62,0,0,0,0,3200.527633
34,08:15-08:30,2803.979833,42.94,189.05,253.26,-26.62,0,0,0,0,3262.609833
35,08:30-08:45,2785.108459,42.94,189.05,227.46,-26.62,0,0,0,0,3217.938459
36,08:45-09:00,2800.323778,42.94,189.05,198.78,-26.62,0,0,0,0,3204.473778
37,09:00-09:15,2756.341262,42.94,189.05,173.63,-26.62,0,0,0,0,3135.341262
38,09:15-09:30,2738.178016,42.94,189.05,144.45,-26.62,0,0,0,0,3087.998016
39,09:30-09:45,2667.991528,42.94,189.05,114.29,38.9,0,0,0,0,3053.171528
40,09:45-10:00,1900.997599,42.94,189.05,87.28,25.41,0,0,0,0,2245.677599
41,10:00-10:15,2542.686974,42.94,189.05,62.64,9.03,0,0,0,0,2846.346974
42,10:15-10:30,2593.288372,42.94,189.05,39.56,158.39,0,0,0,0,3023.228372
43,10:30-10:45,2594.857746,42.94,189.05,27.07,123.7,0,0,0,0,2977.617746
44,10:45-11:00,2594.317027,42.94,189.05,7.33,188.26,0,0,0,0,3021.897027
45,11:00-11:15,2370.984132,42.94,-100.03,-15.05,670.09,0,0,0,0,2968.934132
46,11:15-11:30,2221.083153,42.94,-100.03,-30.31,1125.87,0,0,0,0,3259.553153
47,11:30-11:45,2536.404736,42.94,-100.03,-38.91,1103.71,0,0,0,0,3544.114736
48,11:45-12:00,2571.688684,42.94,-100.03,-48.09,1175.01,0,0,0,0,3641.518684
49,12:00-12:15,2586.28509,42.94,-100.03,-48.79,1207.78,0,0,0,0,3688.18509
50,12:15-12:30,2569.600756,42.94,-100.03,-52.66,1197.18,0,0,0,0,3657.030756
51,12:30-12:45,2568.81678,42.94,-100.03,-60.04,1204.89,0,0,0,0,3656.57678
52,12:45-13:00,2568.81678,42.94,-100.03,-63.03,1203.92,0,0,0,0,3652.61678
53,13:00-13:15,2299.164141,42.94,-100.03,-62.34,1211.4,0,0,0,0,3391.134141
54,13:15-13:30,2550.238114,42.94,-100.03,-53.1,1125.48,0,0,0,0,3565.528114
55,13:30-13:45,2550.885489,42.94,-100.03,-45.91,1048.8,0,0,0,0,3496.685489
56,13:45-14:00,2549.695619,42.94,-100.03,-49.68,1067.17,0,0,0,0,3510.095619
57,14:00-14:15,2550.452678,42.94,-100.03,-42.78,1076.76,0,0,0,0,3527.342678
58,14:15-14:30,2562.070056,42.94,-100.03,-29.53,1096.61,0,0,0,0,3572.060056
59,14:30-14:45,2562.070056,39.59,-100.03,-11.36,1119.7,0,0,0,0,3609.970056
60,14:45-15:00,2575.967857,42.49,-100.03,10.72,1136.08,0,0,0,0,3665.227857
61,15:00-15:15,2493.088121,42.57,-100.03,28.41,1133.1,0,0,0,0,3597.138121
62,15:15-15:30,2347.183417,38.8,-100.03,42.24,1165.38,0,0,0,0,3493.573417
63,15:30-15:45,2514.825564,42.94,-100.03,68.75,1016.02,0,6.222755,0,0,3548.728319
64,15:45-16:00,2643.721884,41.72,-100.03,95.03,1049.75,0,12.493829,0,0,3742.685713
65,16:00-16:15,2676.391309,41.28,-100.03,121.35,950.5,0,0,0,0,3689.491309
66,16:15-16:30,2723.53562,42.93,-100.03,155.17,959.17,0,6.312679,0,0,3787.088299
67,16:30-16:45,2720.832029,42.94,-100.03,181.78,985.18,0,20.305838,0,0,3851.007867
68,16:45-17:00,2785.777322,40.47,-100.03,208.46,861.84,0,0,0,0,3796.517322
69,17:00-17:15,2909.427133,42.94,-100.03,236.64,234.54,0,10.2135,0,0,3333.730633
70,17:15-17:30,2763.702226,42.94,-100.03,282.64,6.17,0,0,0,0,2995.422226
71,17:30-17:45,3066.193143,42.56,-100.03,324.62,6.17,0,0,0,0,3339.513143
72,17:45-18:00,3133.768934,42.94,-100.03,362.63,6.17,0,0,0,0,3445.478934
73,18:00-18:15,3192.811841,42.94,-100.03,368.09,6.17,0,0,0,0,3509.981841
74,18:15-18:30,3192.696815,42.94,-100.03,371.89,6.17,0,0,0,0,3513.666815
75,18:30-18:45,2929.271026,42.94,-100.03,375.79,6.17,0,0,0,0,3254.141026
76,18:45-19:00,2791.488632,42.94,-100.03,375.79,6.17,0,0,0,0,3116.358632
77,19:00-19:15,2962.479691,42.94,-100.03,375.79,6.17,0,0,0,0,3287.349691
78,19:15-19:30,2981.632465,42.94,-100.03,349.35,6.17,0,0,0,0,3280.062465
79,19:30-19:45,2825.996082,42.94,-100.03,322.91,6.17,0,0,0,0,3097.986082
80,19:45-20:00,2754.15883,42.94,-100.03,296.47,6.17,0,0,0,0,2999.70883
81,20:00-20:15,2676.513705,42.94,-100.03,296.47,-490.92,0,0,0,0,2424.973705
82,20:15-20:30,2673.153645,42.94,-100.03,296.47,-682.11,0,0,0,0,2230.423645
83,20:30-20:45,2644.609959,42.94,-100.03,296.47,-868.71,0,0,0,0,2015.279959
84,20:45-21:00,2644.680096,42.94,-100.03,296.47,-1020.08,0,0,0,0,1863.980096
85,21:00-21:15,2499.91606,42.94,-100.03,296.47,-668.35,0,0,0,0,2070.94606
86,21:15-21:30,2443.668838,42.94,-100.03,296.47,-509.01,0,0,0,0,2174.038838
87,21:30-21:45,2368.746428,42.94,-100.03,296.47,-169.02,0,0,0,0,2439.106428
88,21:45-22:00,2357.962507,42.94,-100.03,296.47,-53.82,0,0,0,0,2543.522507
89,22:00-22:15,2370.221499,42.94,-100.03,296.47,81.33,0,0,0,0,2690.931499
90,22:15-22:30,2368.996487,42.94,-100.03,296.47,81.33,0,0,0,0,2689.706487
91,22:30-22:45,2373.3092,42.94,-100.03,296.47,81.33,0,0,0,0,2694.0192
92,22:45-23:00,2334.640799,42.94,-100.03,296.47,81.33,0,0,0,0,2655.350799
93,23:00-23:15,2277.844752,42.94,-100.03,296.47,80.56,0,0,0,0,2597.784752
94,23:15-23:30,2314.373513,42.94,-100.03,296.47,80.56,0,0,0,0,2634.313513
95,23:30-23:45,2345.781295,42.94,-100.03,296.47,80.56,0,0,0,0,2665.721295
96,23:45-24:00,2345.781295,42.94,-100.03,296.47,80.56,0,0,0,0,2665.721295
,MWHR,58168.88709,1027.0475,-1099.86,5190.375,4663.7725,0,13.88715,0,0,67964.10924
,Maximum,3192.811841,42.94,189.05,375.79,1211.4,0,20.305838,0,0,3851.007867
,Minimum,989.666963,38.8,-100.03,-63.03,-1020.08,0,0,0,0,1118.3149
,Average,2423.703629,42.793646,-45.8275,216.265625,194.323854,0,0.578631,0,0,2831.837885
