Time Block,Time Desc,ISGS,MTOA,STOA,LTA,IEX,PXI,URS,RRAS,SCED,Net Total
33,08:00-08:15,2747.179703,45.07,237.57,285.49,1025.33,0,1.74863,0,0,4342.388333
34,08:15-08:30,2698.463231,45.07,237.57,264.82,1052.45,0,1.74863,0,0,4300.121861
35,08:30-08:45,2695.911335,45.07,237.57,238.78,1024.37,0,1.74863,0,0,4243.449965
36,08:45-09:00,2666.914932,45.07,237.57,196.73,980.8,0,1.74863,0,0,4128.833562
37,09:00-09:15,2620.220103,45.07,237.57,153.18,1106.68,0,1.74863,0,0,4164.468733
38,09:15-09:30,2586.318396,45.07,237.57,125.87,974.02,0,1.74863,0,0,3970.597026
39,09:30-09:45,2583.18152,45.07,237.57,102.03,969.18,0,0.887424,0,0,3937.918944
40,09:45-10:00,2560.030481,45.07,237.57,76.7,846.2,0,0.887424,0,0,3766.457905
41,10:00-10:15,2540.413399,45.07,237.57,55.01,659.32,0,13.645102,0,0,3551.028501
42,10:15-10:30,2537.736964,45.07,237.57,33.87,649.25,0,29.615242,0,0,3533.112206
43,10:30-10:45,2547.796642,45.07,237.57,15.51,550.47,0,1.50615,0,0,3397.922792
44,10:45-11:00,2542.651967,45.07,237.57,-2.01,491.22,0,1.799984,0,0,3316.301951
45,11:00-11:15,2412.156808,45.07,-52.92,-20.61,541.57,0,2.162323,0,0,2927.429131
46,11:15-11:30,2372.816083,45.07,-52.92,-36.24,429.25,0,1.300641,0,0,2759.276724
47,11:30-11:45,2333.706356,45.07,-52.92,-50.3,210.41,0,1.300641,0,0,2487.266997
48,11:45-12:00,2487.633713,45.07,-52.92,-56.75,36.12,0,1.300641,0,0,2460.454354
49,12:00-12:15,2458.619285,45.07,-52.92,-65.81,13.85,0,8.730284,0,0,2407.539569
50,12:15-12:30,2458.619285,45.07,-52.92,-67.13,13.85,0,8.730284,0,0,2406.219569
51,12:30-12:45,2461.688188,45.07,-52.92,-71.23,13.85,0,12.143961,0,0,2408.602149
52,12:45-13:00,2292.540171,45.07,-52.92,-70.48,13.85,0,12.143961,0,0,2240.204132
53,13:00-13:15,2141.445078,45.07,-52.92,-65.28,8.21,0,12.143961,0,0,2088.669039
54,13:15-13:30,1997.516675,45.07,-52.92,-68.33,-167.01,0,12.143961,0,0,1766.470636
55,13:30-13:45,1976.324459,45.07,-52.92,-64.36,-139.24,0,0,0,0,1764.874459
56,13:45-14:00,2119.320146,45.07,-52.92,-55.85,-119.37,0,0,0,0,1936.250146
57,14:00-14:15,2229.330198,45.07,-52.92,-46.49,-101.25,0,0,0,0,2073.740198
58,14:15-14:30,2229.330198,45.07,-52.92,-32.68,-19.72,0,0,0,0,2169.080198
59,14:30-14:45,2227.634539,45.07,-52.92,-17.33,29.82,0,0,0,0,2232.274539
60,14:45-15:00,2124.037805,45.07,-52.92,-0.95,21.59,0,0,0,0,2136.827805
61,15:00-15:15,2006.649737,45.07,-52.92,18.67,13.85,0,0,0,0,2031.319737
62,15:15-15:30,2006.212975,45.07,-52.92,38.68,13.85,0,0,0,0,2050.892975
63,15:30-15:45,2140.074099,45.07,-52.92,64.7,-78.62,0,0,0,0,2118.304099
64,15:45-16:00,2145.580269,45.07,-52.92,87.54,-32.62,0,0,0,0,2192.650269
65,16:00-16:15,2321.158195,45.07,-52.92,117.31,-207.51,0,0,0,0,2223.108195
66,16:15-16:30,2412.033531,45.07,-52.92,148.67,-185.82,0,0,0,0,2367.033531
67,16:30-16:45,2645.360426,45.07,-52.92,181.05,-125.92,0,0,0,0,2692.640426
68,16:45-17:00,2740.04657,45.07,-52.92,210.22,-114.56,0,0,0,0,2827.85657
69,17:00-17:15,2874.717752,45.07,-52.92,257.53,-77.39,0,0,0,0,3047.007752
70,17:15-17:30,2906.26994,45.07,-52.92,285.32,-227.13,0,0,0,0,2956.60994
71,17:30-17:45,2769.10447,45.07,-52.92,328.74,-326.28,0,0,0,0,2763.71447
72,17:45-18:00,2812.535018,45.07,-52.92,365.44,-219.9,0,0,0,0,2950.225018
73,18:00-18:15,2826.15542,45.07,-52.92,371.5,-216.81,0,0,0,0,2972.99542
74,18:15-18:30,2771.61857,45.07,-52.92,377.14,-162.07,0,0,0,0,2978.83857
75,18:30-18:45,2764.450704,45.07,-52.92,377.15,-375.54,0,0,0,0,2758.210704
76,18:45-19:00,2702.964656,45.07,-52.92,377.15,-429.24,0,0,0,0,2643.024656
77,19:00-19:15,2608.654947,45.07,-52.92,377.15,-675.03,0,0,0,0,2302.924947
78,19:15-19:30,2521.641263,45.07,-52.92,350.44,-587.25,0,0,0,0,2276.981263
79,19:30-19:45,2437.894553,45.07,-52.92,323.76,-578.26,0,0,0,0,2175.544553
80,19:45-20:00,2357.816992,45.07,-52.92,321.33,-598.92,0,0,0,0,2072.376992
81,20:00-20:15,2285.615338,45.07,-52.92,321.33,-930.3,0,0,0,0,1668.795338
82,20:15-20:30,2230.704772,45.07,-52.92,321.33,-1092.64,0,0,0,0,1451.544772
83,20:30-20:45,2214.615911,45.07,-52.92,311.61,-1336.67,0,0,0,0,1181.705911
84,20:45-21:00,2214.420587,45.07,-52.92,297.05,-1539.81,0,0,0,0,963.810587
85,21:00-21:15,2542.821411,45.07,-222.29,297.05,-1496.25,0,0,0,0,1166.401411
86,21:15-21:30,2351.528595,45.07,-222.29,297.05,-966.05,0,0,0,0,1505.308595
87,21:30-21:45,2253.584244,45.07,-222.29,297.05,-522.33,0,0,0,0,1851.084244
88,21:45-22:00,2207.21863,45.07,-222.29,297.05,-332.87,0,0,0,0,1994.17863
89,22:00-22:15,2199.615118,45.07,-52.92,297.05,106.22,0,0,0,0,2595.035118
90,22:15-22:30,2169.294095,45.07,-52.92,297.05,105.74,0,0,0,0,2564.234095
91,22:30-22:45,2171.612577,45.07,-52.92,297.05,105.25,0,0,0,0,2566.062577
92,22:45-23:00,2139.8904,45.07,-52.92,297.05,2.11,0,0,0,0,2431.2004
93,23:00-23:15,2130.921112,45.07,-52.92,297.05,104.58,0,0,0,0,2524.701112
94,23:15-23:30,2129.550694,45.07,-52.92,297.05,104.09,0,0,0,0,2522.840694
95,23:30-23:45,2129.550694,45.07,-52.92,297.05,104,0,0,0,0,2522.750694
96,23:45-24:00,2130.315027,45.07,-52.92,297.05,103.9,0,0,0,0,2523.415027
,MWHR,55439.62768,1081.68,-132.245,5170.765,111.395,0,193.044108,0,0,61864.26678
,Maximum,3158.436052,45.07,237.57,377.15,1106.68,0,265.697132,0,0,4342.388333
,Minimum,1078.46576,45.07,-222.29,-71.23,-1539.81,0,0,0,0,963.810587
,Average,2309.984486,45.07,-5.510208,215.448542,4.641458,0,8.043504,0,0,2577.677783
