Time Block,Time Desc,ISGS,MTOA,STOA,LTA,IEX,PXI,URS,RRAS,SCED,Net Total
1,00:00-00:15,1996.493917,39.78,-98.59,297.05,99.35,0,0,0,0,2334.083917
2,00:15-00:30,2001.215492,40.51,-98.59,297.05,99.25,0,0,0,0,2339.435492
3,00:30-00:45,1998.148041,41.62,-98.59,297.05,99.15,0,0,0,0,2337.378041
4,00:45-01:00,1977.547608,44.23,-98.59,297.05,99.44,0,0,0,0,2319.677608
5,01:00-01:15,1982.741703,43.71,-98.59,297.05,100.03,0,0,0,0,2324.941703
6,01:15-01:30,1870.271489,43.23,-98.59,297.05,100.51,0,0,0,0,2212.471489
7,01:30-01:45,1618.77967,42.78,-98.59,297.05,100.8,0,0,0,0,1960.81967
8,01:45-02:00,1929.378865,42.25,-98.59,297.05,101.57,0,0,0,0,2271.658865
9,02:00-02:15,1991.775236,41.79,-98.59,297.05,101.67,0,0,0,0,2333.695236
10,02:15-02:30,1875.701657,41.31,-98.59,297.05,101.96,0,0,0,0,2217.431657
11,02:30-02:45,1875.701396,40.85,-98.59,297.05,102.45,0,0,0,0,2217.461396
12,02:45-03:00,1885.455394,40.43,-98.59,297.05,102.54,0,176.702366,0,0,2403.58776
13,03:00-03:15,1870.004227,43.25,-98.59,297.05,102.83,0,0,0,0,2214.544227
14,03:15-03:30,1885.369323,41.19,-98.59,297.05,102.54,0,0,0,0,2227.559323
15,03:30-03:45,1739.838812,42.94,-98.59,297.05,102.83,0,0,0,0,2084.068812
16,03:45-04:00,1360.385462,42.47,-98.59,273.17,102.83,0,0,0,0,1680.265462
17,04:00-04:15,943.995277,38.15,-98.59,249.29,103.03,0,0,0,0,1235.875277
18,04:15-04:30,1142.466308,38.79,-98.59,249.29,103.03,0,0,0,0,1434.986308
19,04:30-04:45,1319.65027,43.58,-98.59,249.29,102.74,0,0,0,0,1616.67027
20,04:45-05:00,1630.515191,40.86,-98.59,273.17,102.25,0,0,0,0,1948.205191
21,05:00-05:15,1755.31413,43.99,-98.59,297.05,101.38,0,0,0,0,2099.14413
22,05:15-05:30,1900.386052,44.14,-98.59,314.53,101.25,0,0,0,0,2261.716052
23,05:30-05:45,2246.766681,44.32,-98.59,323.76,98.96,0,0,0,0,2615.216681
24,05:45-06:00,2453.523952,44.5,-98.59,350.44,98.96,0,0,0,0,2848.833952
25,06:00-06:15,2869.265571,45.07,-98.59,377.15,78.34,0,0,0,0,3271.235571
26,06:15-06:30,2932.037259,42.48,-98.59,377.15,-348.76,0,0,0,0,2904.317259
27,06:30-06:45,2790.552477,44.15,-98.59,377.15,-326.15,0,0,0,0,2787.112477
28,06:45-07:00,2820.022948,42.02,-98.59,377.15,12.59,0,0,0,0,3153.192948
29,07:00-07:15,2875.296217,45.07,-98.59,376.62,8.71,0,83.378173,0,0,3290.48439
30,07:15-07:30,2892.305161,45.07,-98.59,375.77,130.72,0,200.874696,0,0,3546.149857
31,07:30-07:45,2777.865502,43.48,-98.59,342.65,359.24,0,237.042841,0,0,3661.688343
32,07:45-08:00,2724.152814,43.22,-98.59,306.91,676.06,0,237.042841,0,0,3888.795655
33,08:00-08:15,2576.085812,45.07,-98.59,281.53,1103.23,0,228.301881,0,0,4135.627693
34,08:15-08:30,2477.184575,43.95,-98.59,245.14,1377.26,0,152.228921,0,0,4197.173496
35,08:30-08:45,2449.813601,45.07,-98.59,220.01,1305.6,0,125.628637,0,0,4047.532238
36,08:45-09:00,2392.571138,45.07,-98.59,192.83,1329.81,0,139.9832,0,0,4001.674338
37,09:00-09:15,2148.536269,45.07,-98.59,166.33,1939.98,0,79.378271,0,0,4280.70454
38,09:15-09:30,2129.349056,45.07,-98.59,139.7,1983.55,0,79.378271,0,0,4278.457327
39,09:30-09:45,2292.799347,45.07,-98.59,115.13,2002.89,0,79.378271,0,0,4436.677618
40,09:45-10:00,2346.740946,45.07,-98.59,89.09,1912.84,0,50.742822,0,0,4345.893768
41,10:00-10:15,2119.744567,45.07,-98.59,69.59,1709.61,0,0,0,0,3845.424567
42,10:15-10:30,2038.039926,45.07,-98.59,47.65,1776.42,0,0,0,0,3808.589926
43,10:30-10:45,1884.482895,45.07,-98.59,26.84,1697.02,0,0,0,0,3554.822895
44,10:45-11:00,2003.768879,44.21,-98.59,11.49,1553.68,0,0,0,0,3514.558879
45,11:00-11:15,1996.977051,45.07,-98.59,-1.57,1172.89,0,0,0,0,3114.777051
46,11:15-11:30,1997.477814,45.07,-98.59,-18.79,988.91,0,0,0,0,2914.077814
47,11:30-11:45,2012.378448,45.07,-98.59,-31.32,948.06,0,0,0,0,2875.598448
48,11:45-12:00,2277.726147,45.07,-98.59,-44.94,635.3,0,0,0,0,2814.566147
49,12:00-12:15,2310.784018,45.07,-98.59,-104.21,930.54,0,0,0,0,3083.594018
50,12:15-12:30,2336.773119,45.07,-98.59,-101.24,916.01,0,0,0,0,3098.023119
51,12:30-12:45,2370.68556,45.07,-98.59,-107.02,768.83,0,0,0,0,2978.97556
52,12:45-13:00,2377.191478,45.07,-98.59,-103.66,698.14,0,0,0,0,2918.151478
53,13:00-13:15,2390.82479,45.07,-98.59,-91.08,520.95,0,0,0,0,2767.17479
54,13:15-13:30,2106.001039,45.07,-98.59,-88.15,535.47,0,0,0,0,2499.801039
55,13:30-13:45,2106.797751,45.07,-98.59,-78.11,491.9,0,0,0,0,2467.067751
56,13:45-14:00,2116.890952,45.07,-98.59,-75.25,374.73,0,0,0,0,2362.850952
57,14:00-14:15,2119.756346,45.07,-98.59,-64.2,299.2,0,0,0,0,2301.236346
58,14:15-14:30,2109.212365,42.35,-98.59,-49.46,297.27,0,0,0,0,2300.782365
59,14:30-14:45,2109.212365,42.65,-98.59,-36.11,353.43,0,0,0,0,2370.592365
60,14:45-15:00,2109.508515,44.02,-98.59,-20.83,440.58,0,0,0,0,2474.688515
61,15:00-15:15,2129.954034,39.58,-98.59,-4.59,458.97,0,0,0,0,2525.324034
62,15:15-15:30,2134.807289,41.3,-98.59,18.3,574.2,0,0,0,0,2670.017289
63,15:30-15:45,2161.292156,45.07,-98.59,40.75,482.21,0,0,0,0,2630.732156
64,15:45-16:00,2159.511153,45.07,-98.59,62.82,391.19,0,0,0,0,2560.001153
