Time Block,Time Desc,ISGS,MTOA,STOA,LTA,IEX,PXI,URS,RRAS,SCED,Net Total
1,00:00-00:15,2095.553686,44.99,-98.58,297.09,84.66,0,0,0,0,2423.713686
2,00:15-00:30,2068.225899,44.99,-98.58,297.09,84.66,0,0,0,0,2396.385899
3,00:30-00:45,2036.967879,44.99,-98.58,297.09,84.66,0,0,0,0,2365.127879
4,00:45-01:00,2036.967879,44.99,-98.58,297.09,84.66,0,0,0,0,2365.127879
5,01:00-01:15,1971.521434,44.99,-98.58,297.09,84.66,0,0,0,0,2299.681434
6,01:15-01:30,1968.428472,44.99,-98.58,297.09,84.66,0,0,0,0,2296.588472
7,01:30-01:45,1421.583457,44.99,-98.58,297.09,84.66,0,0,0,0,1749.743457
8,01:45-02:00,1671.561432,44.99,-98.58,297.09,84.66,0,0,0,0,1999.721432
9,02:00-02:15,1814.388298,44.99,-98.58,297.09,84.66,0,0,0,0,2142.548298
10,02:15-02:30,1929.022666,44.99,-98.58,297.09,84.66,0,0,0,0,2257.182666
11,02:30-02:45,1959.309524,42.85,-98.58,297.09,84.66,0,0,0,0,2285.329524
12,02:45-03:00,1963.801062,44.99,-98.58,297.09,84.66,0,0,0,0,2291.961062
13,03:00-03:15,1828.585799,44.99,-98.58,297.09,84.66,0,0,0,0,2156.745799
14,03:15-03:30,1673.485825,44.99,-98.58,297.09,84.66,0,0,0,0,2001.645825
15,03:30-03:45,1309.357104,44.99,-98.58,297.09,84.66,0,0,0,0,1637.517104
16,03:45-04:00,860.227887,44.99,-98.58,249.33,84.66,0,0,0,0,1140.627887
17,04:00-04:15,1027.775588,44.99,-98.58,201.56,84.66,0,0,0,0,1260.405588
18,04:15-04:30,1140.835103,44.99,-98.58,201.56,84.66,0,0,0,0,1373.465103
19,04:30-04:45,1170.928201,44.99,-98.58,201.56,84.66,0,0,0,0,1403.558201
20,04:45-05:00,980.801796,44.99,-98.58,249.33,84.66,0,0,0,0,1261.201796
21,05:00-05:15,888.096949,44.99,-98.58,297.09,82.2,0,0,0,0,1213.796949
22,05:15-05:30,1338.118641,44.99,-98.58,311.6,84.66,0,0,0,0,1680.788641
23,05:30-05:45,1775.180846,44.99,-98.58,323.69,84.66,0,0,0,0,2129.940846
24,05:45-06:00,2270.395467,44.99,-98.58,353.18,51.65,0,0,0,0,2621.635467
25,06:00-06:15,2510.052741,44.99,-98.58,384.13,-150.65,0,0,0,0,2689.942741
26,06:15-06:30,2978.336454,44.99,-98.58,384.13,-591.64,0,0,0,0,2717.236454
27,06:30-06:45,3027.774084,44.99,191.34,384.13,-681.07,0,0,0,0,2967.164084
28,06:45-07:00,3058.168283,44.99,191.34,384.13,-978.89,0,0,0,0,2699.738283
29,07:00-07:15,3063.388725,44.99,191.34,383.73,-393.93,0,0,0,0,3289.518725
30,07:15-07:30,3041.601309,44.99,191.34,382.97,-123.85,0,0,0,0,3537.051309
31,07:30-07:45,2937.813838,44.99,191.34,347.87,-85.77,0,0,0,0,3436.243838
32,07:45-08:00,2622.822265,44.99,191.34,309.22,-85.77,0,0,0,0,3082.602265
33,08:00-08:15,2749.827944,44.99,191.34,268.88,-108.34,0,0,0,0,3146.697944
34,08:15-08:30,2653.66684,44.99,191.34,251.99,-108.34,0,0,0,0,3033.64684
35,08:30-08:45,2542.204754,44.99,191.34,227.59,-108.34,0,0,0,0,2897.784754
36,08:45-09:00,2542.204754,44.99,191.34,199.76,-108.34,0,0,0,0,2869.954754
37,09:00-09:15,2461.712381,44.99,191.34,171.44,-83.3,0,0,0,0,2786.182381
38,09:15-09:30,2458.295908,44.99,191.34,144.91,-83.3,0,0,0,0,2756.235908
39,09:30-09:45,2442.457635,44.99,191.34,119.95,-58.88,0,0,0,0,2739.857635
40,09:45-10:00,2449.250033,44.99,191.34,106.7,-58.88,0,0,0,0,2733.400033
41,10:00-10:15,2434.532022,44.99,191.34,83.78,-58.88,0,0,0,0,2695.762022
42,10:15-10:30,2435.108679,44.99,191.34,62.66,-58.88,0,0,0,0,2675.218679
43,10:30-10:45,2415.774245,44.99,191.34,44.87,-58.88,0,0,0,0,2638.094245
44,10:45-11:00,2415.774245,44.99,191.34,26.1,-58.88,0,0,0,0,2619.324245
45,11:00-11:15,2415.774245,44.99,-98.58,34.99,661.02,0,0,0,0,3058.194245
46,11:15-11:30,2403.328521,44.99,-98.58,21.61,1171.28,0,0,0,0,3542.628521
47,11:30-11:45,2398.203811,44.99,-98.58,12.6,1213.8,0,0,0,0,3571.013811
48,11:45-12:00,2412.413536,44.99,-98.58,8.52,1176.11,0,0,0,0,3543.453536
49,12:00-12:15,2403.935556,44.99,-98.58,46.5,1184.81,0,0,0,0,3581.655556
50,12:15-12:30,2395.031373,44.99,-98.58,42.35,1170.31,0,0,0,0,3554.101373
51,12:30-12:45,2393.615984,44.99,-98.58,-4.62,1080.44,0,0,0,0,3415.845984
52,12:45-13:00,2379.732098,44.99,-98.58,-6.75,1095.9,0,0,0,0,3415.292098
53,13:00-13:15,2383.868271,44.99,-98.58,-6.38,1129.14,0,0,0,0,3453.038271
54,13:15-13:30,2386.120341,44.99,-98.58,-5.01,1048.42,0,0,0,0,3375.940341
55,13:30-13:45,2381.976943,44.99,-98.58,1.03,1080.82,0,0,0,0,3410.236943
56,13:45-14:00,2358.29109,44.99,-98.58,6.8,1137.4,0,0,0,0,3448.90109
57,14:00-14:15,2364.092672,44.99,-98.58,15.51,1087.1,0,0,0,0,3413.112672
58,14:15-14:30,2375.571359,44.99,-98.58,27.86,1033.95,0,0,0,0,3383.791359
59,14:30-14:45,2379.392505,44.99,-98.58,44.06,1073.67,0,0,0,0,3443.532505
60,14:45-15:00,2399.455651,44.76,-98.58,57.88,1131.65,0,0,0,0,3535.165651
61,15:00-15:15,2402.964816,43.57,-98.58,71.94,1212.83,0,0,0,0,3632.724816
62,15:15-15:30,2419.340481,44.99,-98.58,89.07,1282.41,0,0,0,0,3737.230481
63,15:30-15:45,2427.729825,44.99,-98.58,111.47,1351.21,0,0,0,0,3836.819825
64,15:45-16:00,2443.789212,44.99,-98.58,131.13,1324.16,0,0,0,0,3845.489212
65,16:00-16:15,2468.158839,44.99,-98.58,149.34,1312.37,0,0,0,0,3876.278839
66,16:15-16:30,2525.920915,44.99,-98.58,167.34,1316.24,0,0,0,0,3955.910915
67,16:30-16:45,2548.273488,44.99,-98.58,190.39,1383.88,0,0,0,0,4068.953488
68,16:45-17:00,2653.893855,44.99,-98.58,216.66,1260.19,0,0,0,0,4077.153855
69,17:00-17:15,2773.054268,44.99,-98.58,238.1,638.79,0,0,0,0,3596.354268
70,17:15-17:30,2828.078022,44.99,-98.58,282.03,302.48,0,0,0,0,3358.998022
71,17:30-17:45,2922.252582,44.99,-98.58,328.9,146.89,0,0,0,0,3344.452582
72,17:45-18:00,3023.832997,44.99,-98.58,369.73,0,0,0,0,0,3339.972997
73,18:00-18:15,3060.693815,44.99,-98.58,376.35,-32.8,0,0,0,0,3350.653815
74,18:15-18:30,3093.086696,44.99,-98.58,384.04,-32.8,0,0,0,0,3390.736696
75,18:30-18:45,3085.713802,44.99,-98.58,384.13,-32.8,0,0,0,0,3383.453802
76,18:45-19:00,3032.907143,44.99,-98.58,384.13,-32.8,0,0,0,0,3330.647143
77,19:00-19:15,2910.190444,44.99,-98.58,384.13,-32.8,0,0,0,0,3207.930444
78,19:15-19:30,2774.471313,44.99,-98.58,354.15,-32.8,0,0,0,0,3042.231313
79,19:30-19:45,2652.848611,44.99,-98.58,323.69,-32.8,0,0,0,0,2890.148611
80,19:45-20:00,2574.530737,44.99,-98.58,297.09,-32.8,0,0,0,0,2785.230737
81,20:00-20:15,2510.798689,44.99,-98.58,297.09,-147.97,0,0,0,0,2606.328689
82,20:15-20:30,2491.736396,44.99,-98.58,297.09,-338.37,0,0,0,0,2396.866396
83,20:30-20:45,2314.625757,44.99,-98.58,297.09,-491.51,0,0,0,0,2066.615757
84,20:45-21:00,2259.927415,44.99,-98.58,297.09,-801.95,0,0,0,0,1701.477415
85,21:00-21:15,2247.385799,44.43,-98.58,297.09,-819.11,0,0,0,0,1671.215799
86,21:15-21:30,2238.536031,44.66,-98.58,297.09,-719.23,0,0,0,0,1762.476031
87,21:30-21:45,2241.393447,44.53,-98.58,297.09,-654.62,0,0,0,0,1829.813447
88,21:45-22:00,2241.441294,44.32,-98.58,297.09,-44.94,0,0,0,0,2439.331294
89,22:00-22:15,2220.851249,42.67,-98.58,297.09,-19.96,0,0,0,0,2442.071249
90,22:15-22:30,2221.447211,43.74,-98.58,297.09,78.76,0,0,0,0,2542.457211
91,22:30-22:45,2198.549864,43.85,-98.58,297.09,78.76,0,0,0,0,2519.669864
92,22:45-23:00,2198.501465,43.92,-98.58,297.09,78.76,0,0,0,0,2519.691465
93,23:00-23:15,2152.911361,43.87,-98.58,297.09,77.99,0,0,0,0,2473.281361
94,23:15-23:30,2152.911361,43.7,-98.58,297.09,77.99,0,0,0,0,2473.111361
