Time Block,Time Desc,ISGS,MTOA,STOA,LTA,IEX,PXI,URS,RRAS,SCED,Net Total
29,07:00-07:15,3075.618214,44.5,189.24,375.45,10.13,0,0,0,0,3694.938214
30,07:15-07:30,3012.875525,44.86,189.24,375.02,10.13,0,0,0,0,3632.125525
31,07:30-07:45,2928.645776,44.9,189.24,341.32,10.13,0,0,0,0,3514.235776
32,07:45-08:00,2905.463898,44.69,189.24,306.56,10.13,0,0,0,0,3456.083898
33,08:00-08:15,2961.146092,44.9,189.24,267.28,207.43,0,0,0,0,3669.996092
34,08:15-08:30,2904.77299,44.9,189.24,245.75,224.8,0,0,0,0,3609.46299
35,08:30-08:45,2833.089626,44.9,189.24,221.23,212.26,0,0,0,0,3500.719626
36,08:45-09:00,2813.033187,44.9,189.24,197.36,194.89,0,0,0,0,3439.423187
37,09:00-09:15,2774.540582,44.9,189.24,168.61,299.09,0,47.265552,0,0,3523.646134
38,09:15-09:30,2721.781701,44.9,189.24,141.52,280.76,0,0,0,0,3378.201701
39,09:30-09:45,2473.493671,44.9,189.24,117.69,232.52,0,0,0,0,3057.843671
40,09:45-10:00,2402.163968,44.9,189.24,90.63,150.51,0,0,0,0,2877.443968
41,10:00-10:15,2318.768759,44.9,189.24,65.01,0,0,0,0,0,2617.918759
42,10:15-10:30,1818.259547,44.9,189.24,52.73,0,0,0,0,0,2105.129547
43,10:30-10:45,2452.345168,44.29,189.24,31.64,0,0,0,0,0,2717.515168
44,10:45-11:00,2560.093128,41.48,189.24,10.45,0,0,0,0,0,2801.263128
45,11:00-11:15,2562.050408,42.15,-100.2,-3.89,825.87,0,0,0,0,3325.980408
46,11:15-11:30,2565.520429,44.9,-100.2,-20.56,938.75,0,0,0,0,3428.410429
47,11:30-11:45,2563.480706,44.9,-100.2,-34.85,955.15,0,0,0,0,3428.480706
48,11:45-12:00,2568.018199,44.9,-100.2,-46.74,880.86,0,0,0,0,3346.838199
49,12:00-12:15,2373.333257,44.9,-100.2,-53.19,904.98,0,0,0,0,3169.823257
50,12:15-12:30,1843.230012,44.9,-100.2,-58.64,867.36,0,0,0,0,2596.650012
51,12:30-12:45,2307.802703,44.9,-100.2,-64.89,744.83,0,0,0,0,2932.442703
52,12:45-13:00,2314.021172,44.9,-100.2,-74.84,740,0,0,0,0,2923.881172
53,13:00-13:15,2337.35222,44.9,-100.2,-78.97,673.91,0,0,0,0,2876.99222
54,13:15-13:30,2352.041068,44.9,-100.2,-74.21,675.84,0,0,0,0,2898.371068
55,13:30-13:45,2340.904687,44.9,-100.2,-72.19,705.65,0,0,0,0,2919.064687
56,13:45-14:00,2342.452833,44.9,-100.2,-69.68,644.87,0,0,0,0,2862.342833
57,14:00-14:15,2326.658727,44.9,-100.2,-58.01,673.1,0,0,0,0,2886.448727
58,14:15-14:30,2327.578473,44.9,-100.2,-45.92,685.39,0,0,0,0,2911.748473
59,14:30-14:45,2350.503266,44.9,-100.2,-34.45,719.71,0,0,0,0,2980.463266
60,14:45-15:00,2601.18024,44.9,-100.2,-14.34,644.87,0,0,0,0,3176.41024
61,15:00-15:15,2602.681352,44.9,-100.2,5.77,715.42,0,0,0,0,3268.571352
62,15:15-15:30,2604.814096,44.9,-100.2,28.1,686.01,0,0,0,0,3263.624096
63,15:30-15:45,2622.803491,44.9,-100.2,52.59,659.92,0,0,0,0,3280.013491
64,15:45-16:00,2645.406932,44.9,-100.2,72.36,617.97,0,0,0,0,3280.436932
65,16:00-16:15,2645.840601,44.9,-100.2,98.13,542.7,0,0,0,0,3231.370601
66,16:15-16:30,2693.193136,44.9,-100.2,132.83,592.87,0,0,0,0,3363.593136
67,16:30-16:45,2733.789878,44.9,-100.2,162.31,664.26,0,0,0,0,3505.059878
68,16:45-17:00,2831.431137,44.9,-100.2,194.81,531.12,0,0,0,0,3502.061137
69,17:00-17:15,2935.160297,44.9,-100.2,220.83,5.31,0,0,0,0,3106.000297
70,17:15-17:30,3027.146812,44.9,-100.2,265.15,3.38,0,0,0,0,3240.376812
71,17:30-17:45,3121.302808,44.9,-100.2,311.13,3.38,0,0,0,0,3380.512808
72,17:45-18:00,2661.619248,44.9,-100.2,353.5,3.38,0,0,0,0,2963.199248
73,18:00-18:15,3163.026056,44.9,-100.2,362.54,3.38,0,0,0,0,3473.646056
74,18:15-18:30,3310.741081,44.9,-100.2,368.52,3.38,0,0,0,0,3627.341081
75,18:30-18:45,3192.850901,44.9,-100.2,375.75,3.38,0,0,0,0,3516.680901
76,18:45-19:00,3151.073442,44.9,-100.2,375.76,3.38,0,0,0,0,3474.913442
77,19:00-19:15,2848.03408,44.9,-100.2,375.76,3.38,0,0,0,0,3171.87408
78,19:15-19:30,2442.256886,44.9,-100.2,349.25,3.38,0,0,0,0,2739.586886
79,19:30-19:45,2566.841723,44.9,-100.2,322.75,3.38,0,0,0,0,2837.671723
80,19:45-20:00,2559.302975,44.9,-100.2,296.24,3.38,0,0,0,0,2803.622975
81,20:00-20:15,2492.469875,44.53,-100.2,296.24,-393.59,0,0,0,0,2339.449875
82,20:15-20:30,2445.438835,43.33,-100.2,296.24,-517.97,0,0,0,0,2166.838835
83,20:30-20:45,2453.640344,42.46,-100.2,296.24,-695.21,0,0,0,0,1996.930344
84,20:45-21:00,2414.636591,41.55,-100.2,296.24,-902.51,0,0,0,0,1749.716591
85,21:00-21:15,2362.561758,38.47,-100.2,296.24,-853.71,0,0,0,0,1743.361758
86,21:15-21:30,2372.462041,37.62,-100.2,296.24,-844.38,0,0,0,0,1761.742041
87,21:30-21:45,2336.819225,37.55,-100.2,296.24,-565.38,0,0,0,0,2005.029225
88,21:45-22:00,2340.837728,37.49,-100.2,296.24,-78.06,0,0,0,0,2496.307728
89,22:00-22:15,2359.100657,36.38,-100.2,296.24,84.13,0,0,0,0,2675.650657
90,22:15-22:30,2358.644115,36.37,-100.2,296.24,84.13,0,0,0,0,2675.184115
91,22:30-22:45,2305.55088,36.49,-100.2,296.24,84.13,0,0,0,0,2622.21088
92,22:45-23:00,2296.503081,36.58,-100.2,296.24,84.13,0,0,0,0,2613.253081
93,23:00-23:15,2287.865762,36.69,-100.2,296.24,83.36,0,0,0,0,2603.955762
94,23:15-23:30,2282.949097,36.87,-100.2,296.24,83.36,0,0,0,0,2599.219097
95,23:30-23:45,2280.141164,36.93,-100.2,296.24,83.36,0,0,0,0,2596.471164
96,23:45-24:00,2280.113511,36.98,-100.2,296.24,83.36,0,0,0,0,2596.493511
,MWHR,57519.95903,1047.6325,-1102.32,5089.78,3359.8575,0,11.816388,0,0,65926.72541
,Maximum,3310.741081,44.9,189.24,375.76,955.15,0,47.265552,0,0,3694.938214
,Minimum,989.435901,36.37,-100.2,-78.97,-902.51,0,0,0,0,1054.255901
,Average,2396.664959,43.651354,-45.93,212.074167,139.994062,0,0.49235,0,0,2746.946892
