Time Block,Time Desc,ISGS,MTOA,STOA,LTA,IEX,PXI,URS,RRAS,SCED,Net Total
23,05:30-05:45,1433.803349,39.64,-98.87,322.91,-46.94,0,0,0,0,1650.543349
24,05:45-06:00,2324.806632,39.82,-98.87,352.24,-148.6,0,0,0,0,2469.396632
25,06:00-06:15,2455.700435,39.93,-98.87,383.01,60.61,0,0,0,0,2840.380435
26,06:15-06:30,2526.403569,40.1,-98.87,383.01,-400.99,0,0,0,0,2449.653569
27,06:30-06:45,2730.277359,40.16,190.21,383.01,-1167.24,0,0,0,0,2176.417359
28,06:45-07:00,2765.312794,40.31,190.21,383.01,-1244.53,0,0,0,0,2134.312794
29,07:00-07:15,2699.592628,40.51,190.21,382.67,-1062.14,0,0,0,0,2250.842628
30,07:15-07:30,2705.475985,40.68,190.21,382.01,-721.75,0,0,0,0,2596.625985
31,07:30-07:45,2714.109894,40.84,190.21,345.32,-553.63,0,0,0,0,2736.849894
32,07:45-08:00,2692.211317,41.06,190.21,307.3,-298.33,0,0,0,0,2932.451317
33,08:00-08:15,2481.922134,41.5,190.21,266.98,1.25,0,0,0,0,2981.862134
34,08:15-08:30,2394.721119,41.72,190.21,248.67,1.25,0,0,0,0,2876.571119
35,08:30-08:45,2325.598957,41.94,190.21,224.18,1.25,0,0,0,0,2783.178957
36,08:45-09:00,2107.348779,42.12,190.21,196.16,1.25,0,0,0,0,2537.088779
37,09:00-09:15,2340.54338,44.85,190.21,164.02,1.25,0,0,0,0,2740.87338
38,09:15-09:30,2424.191118,44.85,190.21,135.95,1.25,0,0,0,0,2796.451118
39,09:30-09:45,2356.027809,44.85,190.21,118.96,1.25,0,0,0,0,2711.297809
40,09:45-10:00,2356.283769,44.85,190.21,94.69,-20.02,0,0,0,0,2666.013769
41,10:00-10:15,2537.786819,44.85,190.21,70.55,-20.02,0,0,0,0,2823.376819
42,10:15-10:30,2328.686971,44.85,190.21,50.29,-20.02,0,0,0,0,2594.016971
43,10:30-10:45,2285.574631,44.85,190.21,31.14,1.25,0,0,0,0,2553.024631
44,10:45-11:00,2157.205518,44.85,190.21,12.26,1.25,0,0,0,0,2405.775518
45,11:00-11:15,2152.232858,44.85,-98.87,-17.65,573.63,0,0,0,0,2654.192858
46,11:15-11:30,2241.23911,44.85,-98.87,-31.5,862.71,0,0,0,0,3018.42911
47,11:30-11:45,2313.710667,44.85,-98.87,-41.03,878.13,0,0,0,0,3096.790667
48,11:45-12:00,2432.271599,44.85,-98.87,-51.02,898.36,0,0,0,0,3225.591599
49,12:00-12:15,2444.282459,44.85,-98.87,-51.83,999.54,0,0,0,0,3337.972459
50,12:15-12:30,2454.966691,44.85,-98.87,-58.46,887.76,0,0,0,0,3230.246691
51,12:30-12:45,2452.294709,44.85,-98.87,-61.58,886.8,0,0,0,0,3223.494709
52,12:45-13:00,2449.438524,44.85,-98.87,-63.7,880.06,0,0,0,0,3211.778524
53,13:00-13:15,2424.792276,44.85,-98.87,-69.83,1023.44,0,0,0,0,3324.382276
54,13:15-13:30,2424.792276,44.85,-98.87,-71.36,1034.04,0,0,0,0,3333.452276
55,13:30-13:45,2181.835071,44.85,-98.87,-69.54,1185.32,0,0,0,0,3243.595071
56,13:45-14:00,2182.676068,44.85,-98.87,-62.4,1223.68,0,0,0,0,3289.936068
57,14:00-14:15,1938.732473,44.85,-98.87,-58.92,1189.18,0,0,0,0,3014.972473
58,14:15-14:30,1870.26116,44.85,-98.87,-46.52,1238.32,0,0,0,0,3008.04116
59,14:30-14:45,1941.284226,44.85,-98.87,-34.24,1303.85,0,0,0,0,3156.874226
60,14:45-15:00,2017.380106,44.85,-98.87,-16.8,1362.57,0,0,0,0,3309.130106
61,15:00-15:15,2026.58915,44.06,-98.87,3.89,1435.09,0,0,0,0,3410.75915
62,15:15-15:30,2189.396472,44.85,-98.87,23.21,1448.58,0,0,0,0,3607.166472
63,15:30-15:45,2385.379196,44.85,-98.87,46.4,1447.62,0,0,0,0,3825.379196
64,15:45-16:00,2475.763841,44.85,-98.87,73.68,1552.65,0,0,0,0,4048.073841
65,16:00-16:15,2579.372577,44.85,-98.87,103.21,1555.54,0,0,0,0,4184.102577
66,16:15-16:30,2623.94211,44.85,-98.87,129.38,1532.41,0,0,0,0,4231.71211
67,16:30-16:45,2559.632644,44.85,-98.87,163.97,1439.91,0,0,0,0,4109.492644
68,16:45-17:00,2562.468754,43.87,-98.87,197.44,1137.34,0,0,0,0,3842.248754
69,17:00-17:15,2494.018975,44.85,-98.87,223.15,261.42,0,0,0,0,2924.568975
70,17:15-17:30,2550.890189,44.85,-98.87,270.78,240.23,0,0,0,0,3007.880189
71,17:30-17:45,2784.257888,44.85,-98.87,320.7,158.32,0,0,0,0,3209.257888
72,17:45-18:00,2916.509216,44.85,-98.87,364.52,136.16,0,0,0,0,3363.169216
73,18:00-18:15,2987.84972,44.85,-98.87,373.22,1.25,0,0,0,0,3308.29972
74,18:15-18:30,3037.217522,44.85,-98.87,380.99,1.25,0,0,0,0,3365.437522
75,18:30-18:45,3001.386755,44.85,-98.87,383.01,1.25,0,0,0,0,3331.626755
76,18:45-19:00,2950.477842,44.85,-98.87,383.01,1.25,0,0,0,0,3280.717842
77,19:00-19:15,2809.63628,44.85,-98.87,383.01,1.25,0,0,0,0,3139.87628
78,19:15-19:30,2699.407053,44.85,-98.87,353.2,1.25,0,0,0,0,2999.837053
79,19:30-19:45,2606.152119,44.85,-98.87,322.91,1.25,0,0,0,0,2876.292119
80,19:45-20:00,2528.189147,44.85,-98.87,296.47,1.25,0,0,0,0,2771.889147
81,20:00-20:15,2479.832135,44.85,-98.87,296.47,-0.83,0,0,0,0,2721.452135
82,20:15-20:30,2492.669204,44.85,-98.87,296.47,-209.42,0,0,0,0,2525.699204
83,20:30-20:45,2376.187487,44.85,-98.87,296.47,-443.96,0,0,0,0,2174.677487
84,20:45-21:00,2356.246024,44.85,-98.87,296.47,-599.62,0,0,0,0,1999.076024
85,21:00-21:15,2322.570097,44.85,-98.87,296.47,-628.97,0,0,0,0,1936.050097
86,21:15-21:30,2307.134701,44.85,-98.87,296.47,-746,0,0,0,0,1803.584701
87,21:30-21:45,2190.957309,44.85,-98.87,296.47,-495.4,0,0,0,0,1938.007309
88,21:45-22:00,2220.942728,44.85,-98.87,296.47,-154.08,0,0,0,0,2309.312728
89,22:00-22:15,2053.036921,44.85,-98.87,296.47,75.84,0,0,0,0,2371.326921
90,22:15-22:30,2272.159072,44.85,-98.87,296.47,75.84,0,0,0,0,2590.449072
91,22:30-22:45,2371.237425,44.85,-98.87,296.47,75.84,0,0,0,0,2689.527425
92,22:45-23:00,2390.420059,44.85,-98.87,296.47,75.84,0,0,0,0,2708.710059
93,23:00-23:15,2371.581639,44.85,-98.87,296.47,75.06,0,0,0,0,2689.091639
94,23:15-23:30,2361.223058,44.85,-98.87,296.47,75.06,0,0,0,0,2678.733058
95,23:30-23:45,2361.223058,44.85,-98.87,296.47,75.06,0,0,0,0,2678.733058
96,23:45-24:00,2359.531196,44.85,-98.87,296.47,75.06,0,0,0,0,2677.041196
,MWHR,48646.7913,1035.92,-1058.825,5127.0975,5442.42,0,0,0,0,59193.4038
,Maximum,3037.217522,44.85,190.21,383.01,1555.54,0,0,0,0,4231.71211
,Minimum,544.737736,38.52,-98.87,-71.36,-1244.53,0,0,0,0,738.62379
,Average,2026.949637,43.163333,-44.117708,213.629062,226.7675,0,0,0,0,2466.391825
