Time Block,Time Desc,ISGS,MTOA,STOA,LTA,IEX,PXI,URS,RRAS,SCED,Net Total
1,00:00-00:15,1714.809431,29.77,-100.52,298.26,128.6,0,0,0,0,2070.919431
2,00:15-00:30,1829.087591,29.77,-100.52,298.26,128.6,0,0,0,0,2185.197591
3,00:30-00:45,1846.232479,29.77,-100.52,298.26,128.6,0,0,0,0,2202.342479
4,00:45-01:00,1835.554758,29.77,-100.52,298.26,128.6,0,0,0,0,2191.664758
5,01:00-01:15,1843.01483,29.77,-100.52,298.26,128.6,0,0,0,0,2199.12483
6,01:15-01:30,1895.975695,29.77,-100.52,298.26,128.6,0,0,0,0,2252.085695
7,01:30-01:45,1684.041377,29.77,-100.52,298.26,128.6,0,0,0,0,2040.151377
8,01:45-02:00,1651.295799,29.77,-100.52,298.26,128.6,0,0,0,0,2007.405799
9,02:00-02:15,1648.556561,29.77,-100.52,298.26,130.73,0,0,0,0,2006.796561
10,02:15-02:30,1463.593238,29.77,-100.52,298.26,130.73,0,0,0,0,1821.833238
11,02:30-02:45,1476.563024,29.77,-100.52,298.26,130.73,0,0,0,0,1834.803024
12,02:45-03:00,1510.226945,29.77,-100.52,298.26,130.73,0,0,0,0,1868.466945
13,03:00-03:15,1584.051716,29.77,-100.52,279.08,130.73,0,0,0,0,1923.111716
14,03:15-03:30,1570.040728,29.77,-100.52,279.08,130.73,0,0,0,0,1909.100728
15,03:30-03:45,1239.786302,29.77,-100.52,279.08,130.73,0,0,0,0,1578.846302
16,03:45-04:00,978.667404,29.77,-100.52,279.08,130.73,0,0,0,0,1317.727404
17,04:00-04:15,1022.35427,29.77,-100.52,279.08,103.2,0,0,0,0,1333.88427
18,04:15-04:30,1409.356065,29.77,-100.52,279.08,-237.06,0,0,0,0,1380.626065
19,04:30-04:45,1718.143824,29.77,-100.52,279.08,-309.57,0,0,0,0,1616.903824
20,04:45-05:00,1920.757658,29.77,-100.52,279.08,-175.21,0,0,0,0,1953.877658
21,05:00-05:15,1965.964617,29.77,-100.52,298.26,-316.14,0,0,0,0,1877.334617
22,05:15-05:30,1844.847089,29.77,-100.52,298.26,-63.72,0,0,0,0,2008.637089
23,05:30-05:45,2020.257965,29.77,-100.52,324.55,89.91,0,0,0,0,2363.967965
24,05:45-06:00,2194.839711,29.77,-100.52,351.82,129.76,0,0,0,0,2605.669711
25,06:00-06:15,2336.210841,29.77,-100.52,378.61,48.54,0,0,0,0,2692.610841
26,06:15-06:30,2527.464457,29.77,-100.52,378.61,17.94,0,0,0,0,2853.264457
27,06:30-06:45,2702.264598,29.77,190.42,378.61,-474.41,0,0,0,0,2826.654598
28,06:45-07:00,2953.906345,29.77,190.42,378.61,-480.14,0,0,0,0,3072.566345
29,07:00-07:15,3034.738495,29.77,190.42,378.22,-344.95,0,0,0,0,3288.198495
30,07:15-07:30,3047.483309,29.77,190.42,376.8,21.53,0,128.341618,0,0,3794.344927
31,07:30-07:45,2995.410323,29.77,190.42,340.71,21.53,0,74.022367,0,0,3651.86269
