Time Block,Time Desc,ISGS,MTOA,STOA,LTA,IEX,PXI,URS,RRAS,SCED,Net Total
1,00:00-00:15,1596.803847,45.07,-52.92,445.3,96.44,0,0,0,0,2130.693847
2,00:15-00:30,1133.495199,45.07,-52.92,445.3,96.44,0,0,0,0,1667.385199
3,00:30-00:45,1010.272102,45.07,-52.92,445.3,96.54,0,0,0,0,1544.262102
4,00:45-01:00,1167.528863,45.07,-52.92,445.3,96.73,0,0,0,0,1701.708863
5,01:00-01:15,1310.182756,45.07,-52.92,445.3,97.12,0,0,0,0,1844.752756
6,01:15-01:30,1062.685419,45.07,-52.92,445.3,97.51,0,0,0,0,1597.645419
7,01:30-01:45,1502.363038,45.07,-52.92,445.3,97.99,0,0,0,0,2037.803038
8,01:45-02:00,1598.705504,45.07,-52.92,445.3,98.09,0,0,0,0,2134.245504
9,02:00-02:15,957.079603,44.48,-52.92,445.3,98.57,0,0,0,0,1492.509603
10,02:15-02:30,630.709162,45.07,-52.92,445.3,98.38,0,0,0,0,1166.539162
11,02:30-02:45,622.084687,45.07,-52.92,445.3,98.77,0,0,0,0,1158.304687
12,02:45-03:00,633.176646,45.07,-52.92,445.3,98.57,0,0,0,0,1169.196646
13,03:00-03:15,878.914633,45.07,-52.92,445.3,98.86,0,0,0,0,1415.224633
14,03:15-03:30,1274.419201,45.07,-52.92,445.3,98.86,0,0,0,0,1810.729201
15,03:30-03:45,1300.950523,45.07,-52.92,445.3,99.06,0,0,0,0,1837.460523
16,03:45-04:00,950.239041,45.07,-52.92,445.3,99.06,0,0,0,0,1486.749041
17,04:00-04:15,984.960217,45.07,-52.92,397.54,99.25,0,0,0,0,1473.900217
18,04:15-04:30,971.157063,45.07,-52.92,397.54,56.29,0,0,0,0,1417.137063
19,04:30-04:45,661.684462,45.07,-52.92,397.54,99.25,0,0,0,0,1150.624462
20,04:45-05:00,663.023887,45.07,-52.92,397.54,99.35,0,0,0,0,1152.063887
21,05:00-05:15,1441.925822,45.07,-52.92,397.54,99.06,0,166.706202,0,0,2097.382024
22,05:15-05:30,1672.472897,45.07,-52.92,415.02,97.7,0,193.644515,0,0,2370.987412
23,05:30-05:45,2071.530317,45.07,-52.92,424.25,95.96,0,223.843486,0,0,2807.733803
24,05:45-06:00,2286.974306,45.07,-52.92,464.23,95.96,0,249.909777,0,0,3089.224083
25,06:00-06:15,2563.416222,45.07,-52.92,562.45,82.02,0,264.729065,0,0,3464.765287
26,06:15-06:30,2936.543252,45.07,-52.92,562.45,78.04,0,261.649898,0,0,3830.83315
27,06:30-06:45,2995.012428,45.07,237.57,562.45,-189.05,0,564.072058,0,0,4215.124486
28,06:45-07:00,3047.344208,45.07,237.57,562.45,-261.51,0,573.403116,0,0,4204.327324
29,07:00-07:15,3069.835318,45.07,237.57,561.3,11.62,0,577.913137,0,0,4503.308455
30,07:15-07:30,3124.111863,45.07,237.57,559.89,11.62,0,530.096352,0,0,4508.358215
31,07:30-07:45,2967.428413,45.07,237.57,525.17,269.37,0,0.281136,0,0,4044.889549
32,07:45-08:00,2853.217461,45.07,237.57,488.61,656.69,0,0.029003,0,0,4281.186464
33,08:00-08:15,2649.20758,45.07,237.57,469.38,1137.93,0,0,0,0,4539.15758
34,08:15-08:30,2601.010756,45.07,237.57,439.15,1137.93,0,0,0,0,4460.730756
35,08:30-08:45,2553.515512,45.07,237.57,397.02,1137.93,0,0,0,0,4371.105512
36,08:45-09:00,2544.725836,45.07,237.57,364.61,1041.1,0,0,0,0,4233.075836
37,09:00-09:15,2472.038137,45.07,237.57,334.72,1137.93,0,0,0,0,4227.328137
38,09:15-09:30,2484.835788,45.07,237.57,307.39,1137.93,0,0,0,0,4212.795788
39,09:30-09:45,2484.835788,45.07,237.57,282.19,1041.1,0,0,0,0,4090.765788
40,09:45-10:00,2454.335212,45.07,237.57,258.43,944.27,0,0,0,0,3939.675212
41,10:00-10:15,2471.470351,45.07,237.57,237.61,653.78,0,0,0,0,3645.500351
42,10:15-10:30,2471.470351,45.07,237.57,218.37,653.78,0,0,0,0,3626.260351
