Time Block,Time Desc,ISGS,MTOA,STOA,LTA,IEX,PXI,URS,RRAS,SCED,Net Total
58,14:15-14:30,2397.585685,44.9,-79.95,-84.87,232.23,0,0,0,0,2509.895685
59,14:30-14:45,2525.504888,44.9,-79.95,-74.24,318.09,0,0,0,0,2734.304888
60,14:45-15:00,2525.504888,44.9,-79.95,-59.08,285.29,0,0,0,0,2716.664888
61,15:00-15:15,2540.564886,44.9,-79.95,-38.48,420.36,0,0,0,0,2887.394886
62,15:15-15:30,2541.871272,44.9,-79.95,-9.31,526.49,0,0,0,0,3024.001272
63,15:30-15:45,2430.540899,44.9,-79.95,16.87,327.74,0,0,0,0,2740.100899
64,15:45-16:00,2454.475945,44.9,-79.95,42.49,521.67,0,0,0,0,2983.585945
65,16:00-16:15,2470.149271,44.9,-79.95,70.06,357.17,0,0,0,0,2862.329271
66,16:15-16:30,2531.023989,44.9,-79.95,99.85,455.58,0,0,0,0,3051.403989
67,16:30-16:45,2570.461667,43.53,-79.95,132.01,457.51,0,0,0,0,3123.561667
68,16:45-17:00,2677.474824,42.03,-79.95,168.71,309.6,0,0,0,0,3117.864824
69,17:00-17:15,2681.129348,44.9,-79.95,195.43,106.9,0,0,0,0,2948.409348
70,17:15-17:30,2719.424617,44.9,-79.95,247.31,107.67,0,0,0,0,3039.354617
71,17:30-17:45,2792.225541,44.9,-79.95,302.77,108.73,0,0,0,0,3168.675541
72,17:45-18:00,2852.542179,44.9,-79.95,345.79,110.57,0,0,0,0,3273.852179
73,18:00-18:15,3053.686318,44.9,-79.95,355.64,96.19,0,0,0,0,3470.466318
74,18:15-18:30,3102.03154,44.9,-79.95,362.79,96.96,0,0,0,0,3526.73154
75,18:30-18:45,3077.221619,44.9,-79.95,370.87,97.54,0,0,0,0,3510.581619
76,18:45-19:00,3018.377704,44.9,-79.95,370.93,74.82,0,0,0,0,3429.077704
77,19:00-19:15,2909.820108,44.9,-79.95,370.93,60.49,0,0,0,0,3306.190108
78,19:15-19:30,2730.2206,44.9,-79.95,344.91,60.49,0,0,0,0,3100.5706
79,19:30-19:45,2347.933181,44.9,-79.95,318.41,60.49,0,0,0,0,2691.783181
80,19:45-20:00,2437.793289,44.9,-79.95,296.24,60.49,0,0,0,0,2759.473289
81,20:00-20:15,2504.273971,44.9,-79.95,296.24,-139.99,0,0,0,0,2625.473971
82,20:15-20:30,2488.063207,44.9,-79.95,296.24,-225.13,0,0,0,0,2524.123207
83,20:30-20:45,2444.595419,44.9,-79.95,296.24,-309.95,0,0,0,0,2395.835419
84,20:45-21:00,2430.12298,44.9,-79.95,296.24,-515.74,0,0,0,0,2175.57298
85,21:00-21:15,2413.513901,44.9,-79.95,296.24,-489.93,0,0,0,0,2184.773901
86,21:15-21:30,2398.96992,44.9,-79.95,296.24,114.62,0,0,0,0,2774.77992
87,21:30-21:45,2402.100332,44.9,-79.95,296.24,114.62,0,0,0,0,2777.910332
88,21:45-22:00,2402.96826,44.9,-79.95,296.24,114.62,0,0,0,0,2778.77826
89,22:00-22:15,2406.388787,44.9,-79.95,296.24,116.55,0,0,0,0,2784.128787
90,22:15-22:30,2405.114357,44.9,-79.95,296.24,116.55,0,0,0,0,2782.854357
91,22:30-22:45,2405.011859,44.9,-79.95,296.24,116.55,0,0,0,0,2782.751859
92,22:45-23:00,2405.083026,44.9,-79.95,296.24,116.26,0,0,0,0,2782.533026
93,23:00-23:15,2396.275953,44.9,-79.95,296.24,116.55,0,0,0,0,2774.015953
94,23:15-23:30,2396.49283,44.9,-79.95,296.24,116.55,0,0,0,0,2774.23283
95,23:30-23:45,2396.275953,44.9,-79.95,296.24,116.07,0,0,0,0,2773.535953
96,23:45-24:00,2395.70173,44.9,-79.95,296.24,115.87,0,0,0,0,2772.76173
,MWHR,53406.60767,1076.07,-627.5325,4755.16,2355.0775,0,0,0,0,60965.38267
,Maximum,3189.31582,44.9,209.49,370.93,583.69,0,0,0,0,3930.50582
,Minimum,901.097125,42.03,-96.65,-112.91,-515.74,0,0,0,0,833.035944
,Average,2225.27532,44.83625,-26.147188,198.131667,98.128229,0,0,0,0,2540.224278
