Time Block,Time Desc,ISGS,MTOA,STOA,LTA,IEX,PXI,URS,RRAS,SCED,Net Total
23,05:30-05:45,1167.188441,40.45,-100.51,322.75,-24.64,0,0,0,0,1405.238441
24,05:45-06:00,1568.748823,40.67,-100.51,349.25,94.26,0,0,0,0,1952.418823
25,06:00-06:15,2102.17446,41.03,-100.51,375.76,69.16,0,0,0,0,2487.61446
26,06:15-06:30,2470.469863,41.32,-100.51,375.76,78.15,0,0,0,0,2865.189863
27,06:30-06:45,2630.198921,41.64,188.93,375.76,-671.77,0,0,0,0,2564.758921
28,06:45-07:00,2729.475965,41.95,188.93,375.76,-518.46,0,0,0,0,2817.655965
29,07:00-07:15,2649.127399,40.08,188.93,375.07,-661.4,0,0,0,0,2591.807399
30,07:15-07:30,2706.999072,39.8,188.93,374.16,-303.3,0,0,0,0,3006.589072
31,07:30-07:45,2793.675797,39.85,188.93,339.58,12.83,0,0,0,0,3374.865797
32,07:45-08:00,2803.486299,39.57,188.93,305.57,12.83,0,0,0,0,3350.386299
33,08:00-08:15,2742.138161,41.61,188.93,264.69,7.04,0,0,0,0,3244.408161
34,08:15-08:30,2650.829028,42.01,188.93,244.73,7.04,0,0,0,0,3133.539028
35,08:30-08:45,2609.182952,42.42,188.93,218.67,7.04,0,0,0,0,3066.242952
36,08:45-09:00,2744.384,41.19,188.93,202.49,7.04,0,0,0,0,3184.034
37,09:00-09:15,2698.460978,42.99,188.93,178.66,10.9,0,0,0,0,3119.940978
38,09:15-09:30,2681.101943,42.97,188.93,153.36,10.9,0,0,0,0,3077.261943
39,09:30-09:45,2653.291638,42.99,188.93,130.38,10.9,0,0,0,0,3026.491638
40,09:45-10:00,2607.343937,41.15,188.93,114.06,10.9,0,0,0,0,2962.383937
41,10:00-10:15,1844.805961,41.02,188.93,95.39,10.9,0,0,0,0,2181.045961
42,10:15-10:30,2363.689389,42.99,188.93,77.91,10.9,0,0,0,0,2684.419389
43,10:30-10:45,2524.155702,42.99,188.93,66.11,10.9,0,0,0,0,2833.085702
44,10:45-11:00,2505.352846,41.65,188.93,59.16,10.9,0,0,0,0,2805.992846
45,11:00-11:15,2510.916927,42.99,-100.51,47.4,575.31,0,0,0,0,3076.106927
46,11:15-11:30,2510.700051,42.99,-100.51,33.14,610.04,0,0,0,0,3096.360051
47,11:30-11:45,2495.918324,42.99,-100.51,16.81,643.81,0,0,0,0,3099.018324
48,11:45-12:00,2273.205971,42.99,-100.51,5.38,490.41,0,0,0,0,2711.475971
49,12:00-12:15,2439.321534,42.99,-100.51,-2.77,455.68,0,0,0,0,2834.711534
50,12:15-12:30,2465.5261,42.99,-100.51,-6.62,374.75,0,0,0,0,2776.1361
51,12:30-12:45,2546.046225,42.99,-100.51,-14.03,346.85,0,0,0,0,2821.346225
52,12:45-13:00,2538.223582,42.99,-100.51,-16.56,355.05,0,0,0,0,2819.193582
53,13:00-13:15,2538.223582,42.99,-100.51,-37.41,348,0,0,0,0,2791.293582
54,13:15-13:30,2542.29826,42.99,-100.51,-34.97,330.4,0,0,0,0,2780.20826
55,13:30-13:45,1475.339007,42.99,-100.51,-35.9,233.48,0,0,0,0,1615.399007
56,13:45-14:00,2077.034993,42.99,-100.51,-18.21,248.92,0,0,0,0,2250.224993
57,14:00-14:15,2275.040622,42.99,-100.51,-20.72,342.5,0,0,0,0,2539.300622
58,14:15-14:30,2307.750907,42.99,-100.51,-11.11,284.62,0,0,0,0,2523.740907
59,14:30-14:45,2320.979863,42.99,-100.51,-6.78,347.33,0,0,0,0,2604.009863
60,14:45-15:00,2326.611239,42.99,-100.51,-0.06,419.69,0,0,0,0,2688.721239
61,15:00-15:15,2336.137505,42.99,-100.51,18.49,536.43,0,0,0,0,2833.537505
62,15:15-15:30,2327.505258,42.99,-100.51,22.8,628.08,0,0,0,0,2920.865258
63,15:30-15:45,2199.624032,42.99,-100.51,44.59,766.73,0,0,0,0,2953.424032
64,15:45-16:00,2317.959988,42.99,-100.51,70.24,785.06,0,0,0,0,3115.739988
65,16:00-16:15,2381.882312,42.99,-100.51,93.26,822.88,0,0,0,0,3240.502312
66,16:15-16:30,2465.445364,42.99,-100.51,119.11,797.12,0,0,0,0,3324.155364
67,16:30-16:45,2533.170648,42.99,-100.51,160.26,736.34,0,0,0,0,3372.250648
68,16:45-17:00,2634.265478,42.99,-100.51,184.96,624.09,0,0,0,0,3385.795478
69,17:00-17:15,2753.994898,42.99,-100.51,214.28,4.34,0,0,0,0,2915.094898
70,17:15-17:30,2840.389474,42.99,-100.51,262.65,4.34,0,0,0,0,3049.859474
71,17:30-17:45,2864.104145,42.99,-100.51,308.94,4.34,0,0,0,0,3119.864145
72,17:45-18:00,2980.45536,42.99,-100.51,351.69,4.34,0,0,0,0,3278.96536
73,18:00-18:15,3069.483271,42.99,-100.51,361.23,4.34,0,0,0,0,3377.533271
74,18:15-18:30,3101.993395,42.99,-100.51,368.01,4.34,0,0,0,0,3416.823395
75,18:30-18:45,3191.83039,42.99,-100.51,375.74,116.26,0,0,0,0,3626.31039
76,18:45-19:00,3131.16752,42.99,-100.51,375.76,179.94,0,0,0,0,3629.34752
77,19:00-19:15,3058.195976,42.99,-100.51,375.76,140.38,0,0,0,0,3516.815976
78,19:15-19:30,2935.472249,40.12,-100.51,349.25,118.19,0,0,0,0,3342.522249
79,19:30-19:45,2593.788047,41.92,-100.51,322.75,59.34,0,0,0,0,2917.288047
80,19:45-20:00,2522.972099,42.95,-100.51,296.24,9.07,0,0,0,0,2770.722099
81,20:00-20:15,2470.430983,42.99,-100.51,296.24,-26.36,0,0,0,0,2682.790983
82,20:15-20:30,2418.221498,42.99,-100.51,296.24,-163.02,0,0,0,0,2493.921498
83,20:30-20:45,2419.116131,42.99,-100.51,296.24,-351.08,0,0,0,0,2306.756131
84,20:45-21:00,2409.11586,42.99,-100.51,296.24,-767.23,0,0,0,0,1880.60586
85,21:00-21:15,2367.00545,42.99,-100.51,296.24,-706.71,0,0,0,0,1899.01545
86,21:15-21:30,2371.651732,42.99,-100.51,296.24,-623.37,0,0,0,0,1987.001732
87,21:30-21:45,2379.67419,42.99,-100.51,296.24,-433.77,0,0,0,0,2184.62419
88,21:45-22:00,2357.593901,42.99,-100.51,296.24,-232.52,0,0,0,0,2363.793901
89,22:00-22:15,2381.837119,41.8,-100.51,296.24,89.34,0,0,0,0,2708.707119
90,22:15-22:30,2382.903737,41.56,-100.51,296.24,89.05,0,0,0,0,2709.243737
91,22:30-22:45,2391.685338,41.84,-100.51,296.24,88.95,0,0,0,0,2718.205338
92,22:45-23:00,2361.994582,41.89,-100.51,296.24,87.99,0,0,0,0,2687.604582
93,23:00-23:15,2354.182245,41.86,-100.51,296.24,89.34,0,0,0,0,2681.112245
94,23:15-23:30,2354.182245,41.71,-100.51,296.24,88.38,0,0,0,0,2680.002245
95,23:30-23:45,2354.182245,41.69,-100.51,296.24,88.28,0,0,0,0,2679.882245
96,23:45-24:00,2354.182245,42.01,-100.51,296.24,88.28,0,0,0,0,2680.202245
,MWHR,50445.49926,1014.6325,-1109.76,5263.3375,2478.56,0,0,0,0,58092.26926
,Maximum,3191.83039,42.99,188.93,375.76,822.88,0,0,0,0,3629.34752
,Minimum,593.475871,39.48,-100.51,-37.41,-767.23,0,0,0,0,871.00763
,Average,2101.895803,42.276354,-46.24,219.305729,103.273333,0,0,0,0,2420.511219
