Time Block,Time Desc,ISGS,MTOA,STOA,LTA,IEX,PXI,URS,RRAS,SCED,Net Total
1,00:00-00:15,1324.001312,44.9,-100.2,296.24,92.14,0,0,0,0,1657.081312
2,00:15-00:30,1141.416332,44.9,-100.2,296.24,92.14,0,0,0,0,1474.496332
3,00:30-00:45,1007.116087,44.9,-100.2,296.24,92.14,0,0,0,0,1340.196087
4,00:45-01:00,1007.451198,44.9,-100.2,296.24,92.14,0,0,0,0,1340.531198
5,01:00-01:15,1037.699524,44.9,-100.2,296.24,92.14,0,0,0,0,1370.779524
6,01:15-01:30,1035.174125,44.9,-100.2,296.24,92.14,0,0,0,0,1368.254125
7,01:30-01:45,1041.807451,44.9,-100.2,296.24,92.14,0,0,0,0,1374.887451
8,01:45-02:00,1069.706697,44.9,-100.2,296.24,92.14,0,0,0,0,1402.786697
9,02:00-02:15,1080.11422,44.9,-100.2,296.24,92.14,0,0,0,0,1413.19422
10,02:15-02:30,1079.246853,44.9,-100.2,296.24,92.14,0,0,0,0,1412.326853
11,02:30-02:45,1059.522797,44.9,-100.2,296.24,92.14,0,0,0,0,1392.602797
12,02:45-03:00,1063.162001,44.9,-100.2,296.24,92.14,0,0,0,0,1396.242001
13,03:00-03:15,1061.584865,44.9,-100.2,296.24,92.14,0,0,0,0,1394.664865
14,03:15-03:30,1046.015654,44.9,-100.2,296.24,92.14,0,0,0,0,1379.095654
15,03:30-03:45,1049.640531,44.9,-100.2,296.24,92.14,0,0,0,0,1382.720531
16,03:45-04:00,1058.863948,44.9,-100.2,296.24,92.14,0,0,0,0,1391.943948
17,04:00-04:15,976.410078,44.9,-100.2,296.24,92.14,0,0,0,0,1309.490078
18,04:15-04:30,970.693835,44.9,-100.2,296.24,92.14,0,0,0,0,1303.773835
19,04:30-04:45,1018.458401,44.9,-100.2,296.24,45.71,0,0,0,0,1305.108401
20,04:45-05:00,1052.517908,44.9,-100.2,296.24,59.73,0,0,0,0,1353.187908
21,05:00-05:15,1077.191178,44.9,-100.2,296.24,14.62,0,0,0,0,1332.751178
22,05:15-05:30,1111.627103,44.9,-100.2,296.24,90.21,0,0,0,0,1442.777103
23,05:30-05:45,1170.012731,44.9,-100.2,322.75,90.21,0,0,0,0,1527.672731
24,05:45-06:00,1219.940838,44.9,-100.2,349.25,90.21,0,0,0,0,1604.100838
25,06:00-06:15,1470.591976,44.9,-100.2,375.76,69.27,0,0,0,0,1860.321976
26,06:15-06:30,1583.745342,44.9,-100.2,375.76,-218.97,0,0,0,0,1685.235342
27,06:30-06:45,1393.418262,44.9,479.64,375.76,-452.54,0,0,0,0,1841.178262
28,06:45-07:00,1317.16108,44.9,479.64,375.76,-475.19,0,0,0,0,1742.27108
29,07:00-07:15,1463.868866,44.9,455.24,375.45,9.74,0,0,0,0,2349.198866
30,07:15-07:30,2086.632921,44.9,455.24,375.1,9.74,0,0,0,0,2971.612921
31,07:30-07:45,2398.358565,44.9,455.24,345.15,9.74,0,0,0,0,3253.388565
32,07:45-08:00,2590.709447,44.9,455.24,309.83,9.74,0,0,0,0,3410.419447
33,08:00-08:15,2694.536654,44.9,446.17,274.97,113.94,0,0,0,0,3574.516654
34,08:15-08:30,2853.733561,44.9,446.17,260.06,231.65,0,0,0,0,3836.513561
35,08:30-08:45,2774.633473,44.9,446.17,239.02,214.28,0,0,0,0,3719.003473
36,08:45-09:00,2701.04468,44.9,446.17,215.76,151.57,0,0,0,0,3559.44468
37,09:00-09:15,2582.47149,44.9,390.79,189.2,282.31,0,0,0,0,3489.67149
38,09:15-09:30,2573.904611,44.9,390.79,163.27,258.66,0,0,0,0,3431.524611
39,09:30-09:45,2562.239317,44.9,390.79,138.02,84.43,0,0,0,0,3220.379317
40,09:45-10:00,2533.353564,44.9,390.79,113.1,2.03,0,0,0,0,3084.173564
41,10:00-10:15,2508.804269,44.9,431.6,98.96,2.03,0,0,0,0,3086.294269
42,10:15-10:30,2494.446854,44.9,431.6,87.17,112.98,0,0,0,0,3171.096854
43,10:30-10:45,2493.796502,44.9,431.6,64.09,233.58,0,0,0,0,3267.966502
44,10:45-11:00,1817.323044,44.9,431.6,49.63,573.19,0,0,0,0,2916.643044
45,11:00-11:15,2084.39335,44.9,142.16,30,1253.37,0,0,0,0,3554.82335
46,11:15-11:30,2264.943429,44.9,142.16,26.9,1557.28,0,0,0,0,4036.183429
47,11:30-11:45,2285.993893,44.9,142.16,36.72,1476.24,0,0,0,0,3986.013893
48,11:45-12:00,2264.046929,44.9,142.16,25.33,1498.43,0,0,0,0,3974.866929
