Time Block,Time Desc,ISGS,MTOA,STOA,LTA,IEX,PXI,URS,RRAS,SCED,Net Total
1,00:00-00:15,2106.269918,44.99,-98.58,297.09,83.69,0,0,0,0,2433.459918
2,00:15-00:30,2096.881064,44.99,-98.58,297.09,83.69,0,0,0,0,2424.071064
3,00:30-00:45,2097.732303,44.99,-98.58,297.09,83.69,0,0,0,0,2424.922303
4,00:45-01:00,1985.527504,44.99,-98.58,297.09,83.69,0,0,0,0,2312.717504
5,01:00-01:15,1970.566302,44.99,-98.58,297.09,83.69,0,0,0,0,2297.756302
6,01:15-01:30,1976.016861,44.99,-98.58,297.09,83.69,0,0,0,0,2303.206861
7,01:30-01:45,1970.473565,44.99,-98.58,297.09,83.69,0,0,0,0,2297.663565
8,01:45-02:00,1970.405572,44.99,-98.58,297.09,83.69,0,0,0,0,2297.595572
9,02:00-02:15,1951.659102,44.99,-98.58,297.09,83.69,0,0,0,0,2278.849102
10,02:15-02:30,1930.342769,44.99,-98.58,297.09,83.69,0,0,0,0,2257.532769
11,02:30-02:45,1924.854919,42.87,-98.58,297.09,83.69,0,0,0,0,2249.924919
12,02:45-03:00,1624.229762,44.47,-98.58,297.09,83.69,0,0,0,0,1950.899762
13,03:00-03:15,1222.389243,44.99,-98.58,249.33,83.69,0,0,0,0,1501.819243
14,03:15-03:30,1571.391728,44.99,-98.58,201.56,83.69,0,0,0,0,1803.051728
15,03:30-03:45,1654.988056,44.99,-98.58,153.8,83.69,0,0,0,0,1838.888056
16,03:45-04:00,1503.468787,44.99,-98.58,153.8,83.69,0,0,0,0,1687.368787
17,04:00-04:15,1471.331612,44.96,-98.58,153.8,83.69,0,0,0,0,1655.201612
18,04:15-04:30,1250.346297,44.95,-98.58,153.8,83.69,0,0,0,0,1434.206297
19,04:30-04:45,1144.475464,44.79,-98.58,216.07,83.69,0,0,0,0,1390.445464
20,04:45-05:00,1149.46322,44.68,-98.58,264.8,83.69,0,0,0,0,1444.05322
21,05:00-05:15,1332.573208,44.64,-98.58,312.56,-213.38,0,0,0,0,1377.813208
22,05:15-05:30,1917.802497,44.71,-98.58,312.56,-48.51,0,0,0,0,2127.982497
23,05:30-05:45,2194.40876,44.91,-98.58,323.69,-111.88,0,0,0,0,2352.54876
24,05:45-06:00,2395.792827,44.99,-98.58,354.63,-412.58,0,0,0,0,2284.252827
25,06:00-06:15,2547.157102,44.92,-98.58,384.13,-751.07,0,0,0,0,2126.557102
26,06:15-06:30,2815.683045,44.97,-98.58,384.13,-915.41,0,0,0,0,2230.793045
27,06:30-06:45,2908.827044,44.99,191.34,384.13,-1032.18,0,0,0,0,2497.107044
28,06:45-07:00,2969.264561,44.99,191.34,384.13,-1129.8,0,0,0,0,2459.924561
29,07:00-07:15,3004.16452,44.1,191.34,383.71,-576.02,0,0,0,0,3047.29452
30,07:15-07:30,2991.175956,42.17,191.34,382.91,-470.47,0,0,0,0,3137.125956
31,07:30-07:45,2857.221196,44.99,191.34,347.6,-71.36,0,0,0,0,3369.791196
32,07:45-08:00,2754.298155,43.08,191.34,309.49,-71.36,0,0,0,0,3226.848155
33,08:00-08:15,2638.202077,41.97,191.34,284.53,-87.23,0,0,0,0,3068.812077
34,08:15-08:30,2466.839001,43.74,191.34,253.76,-87.23,0,0,0,0,2868.449001
35,08:30-08:45,2292.327922,44.61,191.34,229.68,-87.23,0,0,0,0,2670.727922
36,08:45-09:00,2508.508728,44.64,191.34,202.53,-87.23,0,0,0,0,2859.788728
37,09:00-09:15,2473.4716,44.99,191.34,175.61,-60.33,0,0,0,0,2825.0816
38,09:15-09:30,2444.522596,44.99,191.34,149.67,-60.33,0,0,0,0,2770.192596
39,09:30-09:45,2448.034336,44.99,191.34,124.41,86.56,0,0,0,0,2895.334336
40,09:45-10:00,2269.487304,44.99,191.34,99.61,119.23,0,0,0,0,2724.657304
41,10:00-10:15,2152.726938,44.99,191.34,77.38,350.8,0,0,0,0,2817.236938
42,10:15-10:30,2195.958966,44.99,191.34,57.02,498.66,0,0,0,0,2987.968966
43,10:30-10:45,2193.268687,44.99,191.34,35.65,458.07,0,0,0,0,2923.318687
44,10:45-11:00,2420.160642,44.99,191.34,16.71,418.45,0,0,0,0,3091.650642
45,11:00-11:15,2440.911698,44.99,-98.58,-0.8,977.09,0,0,0,0,3363.611698
46,11:15-11:30,2462.280313,44.99,-98.58,-17.3,1450.62,0,0,0,0,3842.010313
47,11:30-11:45,2453.983164,44.99,-98.58,-26.86,1523.1,0,0,0,0,3896.633164
48,11:45-12:00,2273.987972,44.99,-98.58,-35.28,1469.95,0,0,0,0,3655.067972
49,12:00-12:15,2208.490414,44.99,-98.58,-43.81,1594.56,0,0,0,0,3705.650414
50,12:15-12:30,2407.626701,44.99,-98.58,-45.81,1585.86,0,0,0,0,3894.086701
51,12:30-12:45,2450.378422,44.99,-98.58,-48.31,1561.7,0,0,0,0,3910.178422
52,12:45-13:00,2443.94132,44.99,-98.58,-45.92,1561.7,0,0,0,0,3906.13132
53,13:00-13:15,2443.173424,44.99,-98.58,-39.85,1542.37,0,0,0,0,3892.103424
54,13:15-13:30,2428.943094,44.99,-98.58,-39.61,1516.76,0,0,0,0,3852.503094
55,13:30-13:45,2423.392755,44.99,-98.58,-31.56,1536,0,0,0,0,3874.242755
56,13:45-14:00,2423.392755,44.99,-98.58,-26.14,1582.38,0,0,0,0,3926.042755
57,14:00-14:15,2419.51144,44.99,-98.58,10.21,1572.24,0,0,0,0,3948.37144
58,14:15-14:30,2418.532422,44.99,-98.58,22.57,1623.87,0,0,0,0,4011.382422
59,14:30-14:45,2379.940422,44.99,-98.58,40.98,1657.6,0,0,0,0,4024.930422
60,14:45-15:00,2394.905522,40.49,-98.58,54.16,1579.77,0,0,0,0,3970.745522
61,15:00-15:15,2396.873998,40.61,-98.58,70.12,1502.75,0,0,0,0,3911.773998
62,15:15-15:30,2406.544551,40.72,-98.58,87.78,1526.91,0,0,0,0,3963.374551
63,15:30-15:45,2223.750741,44.99,-98.58,107.4,1497.92,0,0,0,0,3775.480741
64,15:45-16:00,2185.000997,43.6,-98.58,129.01,1439.94,0,0,0,0,3698.970997
65,16:00-16:15,2204.864108,43.27,-98.58,150.26,1395.48,0,0,0,0,3695.294108
66,16:15-16:30,2517.10897,43.72,-98.58,170.83,1388.72,0,0,0,0,4021.79897
67,16:30-16:45,2545.09347,44.99,-98.58,186.8,1402.19,0,0,0,0,4080.49347
68,16:45-17:00,2646.617166,44.99,-98.58,211.39,1292.02,0,0,0,0,4096.437166
69,17:00-17:15,2766.827371,44.99,-98.58,249.04,772.15,0,0,0,0,3734.427371
70,17:15-17:30,2855.231386,44.99,-98.58,280.22,434.88,0,0,0,0,3516.741386
71,17:30-17:45,2902.65983,44.99,-98.58,328.92,141.29,0,0,0,0,3319.27983
72,17:45-18:00,3002.57277,44.99,-98.58,369.83,60.88,0,0,0,0,3379.69277
