Time Block,Time Desc,ISGS,MTOA,STOA,LTA,IEX,PXI,URS,RRAS,SCED,Net Total
63,15:30-15:45,2355.372432,29.77,-100.03,222.03,1114.4,0,0,0,0,3621.542432
64,15:45-16:00,2484.535836,29.77,-100.03,253.31,1082.39,0,0,0,0,3749.975836
65,16:00-16:15,2551.295323,29.77,-100.03,269.33,919.95,0,0,0,0,3670.315323
66,16:15-16:30,2610.454753,29.77,-100.03,293.72,878.25,0,0,0,0,3712.164753
67,16:30-16:45,2602.341324,29.77,-100.03,331.07,853.04,0,0,0,0,3716.191324
68,16:45-17:00,2630.12038,29.77,-100.03,340.6,749.27,0,0,0,0,3649.73038
69,17:00-17:15,2687.129485,29.77,-100.03,388.9,27.06,0,0,0,0,3032.829485
70,17:15-17:30,2784.661595,29.77,-100.03,415.39,27.06,0,0,0,0,3156.851595
71,17:30-17:45,2884.746932,29.77,-100.03,467.94,19.98,0,0,0,0,3302.406932
72,17:45-18:00,3005.895928,29.77,-100.03,505.88,19.98,0,0,0,0,3461.495928
73,18:00-18:15,3043.594697,29.77,-100.03,511.32,16.78,0,0,0,0,3501.434697
74,18:15-18:30,3110.727353,29.77,-100.03,515.58,16.78,0,0,0,0,3572.827353
75,18:30-18:45,3133.715669,29.77,-100.03,521.61,16.78,0,0,0,0,3601.845669
76,18:45-19:00,3159.637249,29.77,-100.03,545.59,16.78,0,0,0,0,3651.747249
77,19:00-19:15,3047.931988,29.77,-100.03,545.59,16.78,0,0,0,0,3540.041988
78,19:15-19:30,2873.470669,29.77,-100.03,518.8,16.78,0,14.160069,0,0,3352.950738
79,19:30-19:45,2661.806928,29.77,-100.03,492.03,16.78,0,125.843362,0,0,3226.20029
80,19:45-20:00,2575.235945,29.77,-100.03,498.94,16.78,0,98.338998,0,0,3119.034943
81,20:00-20:15,2552.961235,29.77,-100.03,498.94,-206.98,0,289.731394,0,0,3064.392629
82,20:15-20:30,2544.677287,29.77,-100.03,498.94,-368.87,0,247.101028,0,0,2851.588315
83,20:30-20:45,2388.320087,29.77,-100.03,498.94,-496.73,0,165.744686,0,0,2486.014773
84,20:45-21:00,2336.542255,29.77,-100.03,484.33,-677.18,0,31.468322,0,0,2104.900577
85,21:00-21:15,2197.048275,29.77,-100.03,484.33,-721.66,0,0,0,0,1889.458275
86,21:15-21:30,2181.021711,29.77,-100.03,484.33,-702.93,0,0,0,0,1892.161711
87,21:30-21:45,2206.154545,29.77,-100.03,484.33,-415.44,0,0,0,0,2204.784545
88,21:45-22:00,2206.900929,29.77,-100.03,484.33,95.04,0,0,0,0,2716.010929
89,22:00-22:15,2178.447304,29.77,-100.03,484.33,113.47,0,0,0,0,2705.987304
90,22:15-22:30,2178.633855,29.77,-100.03,484.33,113.08,0,0,0,0,2705.783855
91,22:30-22:45,2162.091218,29.77,-100.03,484.33,112.59,0,0,0,0,2688.751218
92,22:45-23:00,2162.76307,29.77,-100.03,484.33,112.4,0,0,0,0,2689.23307
93,23:00-23:15,2133.317443,29.77,-100.03,484.33,112.4,0,0,0,0,2659.787443
94,23:15-23:30,2133.373827,29.77,-100.03,484.33,111.82,0,0,0,0,2659.263827
95,23:30-23:45,2133.460478,29.77,-100.03,484.33,111.24,0,0,0,0,2658.770478
96,23:45-24:00,2134.837148,29.77,-100.03,484.33,111.14,0,0,0,0,2660.047148
,MWHR,53929.02449,714.48,-1091.49,6889.85,5961.4325,0,401.0525,0,0,66804.34949
,Maximum,3159.637249,29.77,190.91,545.59,1114.4,0,289.731394,0,0,3749.975836
,Minimum,576.847966,29.77,-100.03,-12.61,-721.66,0,0,0,0,781.696403
,Average,2247.042687,29.77,-45.47875,287.077083,248.393021,0,16.710521,0,0,2783.514562
