Time Block,Time Desc,ISGS,MTOA,STOA,LTA,IEX,PXI,URS,RRAS,SCED,Net Total
57,14:00-14:15,2323.701489,45.07,-98.59,16.44,9.57,0,0,0,0,2296.191489
58,14:15-14:30,2323.701489,45.07,-98.59,33.51,6,0,0,0,0,2309.691489
59,14:30-14:45,2318.863957,45.07,-98.59,51.39,6,0,0,0,0,2322.733957
60,14:45-15:00,2334.445996,45.07,-98.59,70.47,6,0,0,0,0,2357.395996
61,15:00-15:15,2323.802081,45.07,-98.59,86.73,2.13,0,0,0,0,2359.142081
62,15:15-15:30,2323.474414,45.07,-98.59,109.13,2.13,0,0,0,0,2381.214414
63,15:30-15:45,2342.073581,45.07,-98.59,137.16,2.13,0,0,0,0,2427.843581
64,15:45-16:00,2342.619533,45.07,-98.59,158.1,2.13,0,0,0,0,2449.329533
65,16:00-16:15,2336.796652,45.07,-98.59,184.16,2.13,0,0,0,0,2469.566652
66,16:15-16:30,2417.584399,45.07,-98.59,209.48,2.13,0,0,0,0,2575.674399
67,16:30-16:45,2480.504515,45.07,-98.59,230.25,2.13,0,0,0,0,2659.364515
68,16:45-17:00,2573.741182,45.07,-98.59,247.1,2.13,0,0,0,0,2769.451182
69,17:00-17:15,2714.456137,45.07,-98.59,276.11,2.13,0,0,0,0,2939.176137
70,17:15-17:30,2756.171766,45.07,-98.59,300.71,2.13,0,0,0,0,3005.491766
71,17:30-17:45,2818.858897,45.07,-98.59,337.41,2.13,0,0,0,0,3104.878897
72,17:45-18:00,2905.434122,45.07,-98.59,369.55,2.13,0,0,0,0,3223.594122
73,18:00-18:15,2978.618653,45.07,-98.59,374.72,-30.61,0,0,0,0,3269.208653
74,18:15-18:30,2963.153964,45.07,-98.59,377.14,-30.61,0,0,0,0,3256.163964
75,18:30-18:45,2956.483295,45.07,-98.59,377.15,-30.61,0,0,0,0,3249.503295
76,18:45-19:00,2879.159397,45.07,-98.59,377.15,-30.61,0,0,0,0,3172.179397
77,19:00-19:15,2773.363623,45.07,-98.59,377.15,-252.65,0,0,0,0,2844.343623
78,19:15-19:30,2655.590376,45.07,-98.59,350.44,-346.63,0,0,0,0,2605.880376
79,19:30-19:45,2590.80613,45.07,-98.59,323.76,-560.4,0,0,0,0,2300.64613
80,19:45-20:00,2499.13894,45.07,-98.59,311.61,-764.88,0,0,0,0,1992.34894
81,20:00-20:15,2417.898792,45.07,-98.59,311.61,-1023.38,0,0,0,0,1652.608792
82,20:15-20:30,2398.142563,45.07,-98.59,297.05,-1196.88,0,0,0,0,1444.792563
83,20:30-20:45,2385.133328,45.07,-98.59,297.05,-1335.27,0,0,0,0,1293.393328
84,20:45-21:00,2339.901278,45.07,-98.59,297.05,-1241.29,0,0,0,0,1342.141278
85,21:00-21:15,2324.854882,45.07,-98.59,297.05,-1095.43,0,0,0,0,1472.954882
86,21:15-21:30,2299.53103,45.07,-98.59,297.05,-991.1,0,0,0,0,1551.96103
87,21:30-21:45,2299.57008,45.07,-98.59,297.05,-1065.98,0,0,0,0,1477.12008
88,21:45-22:00,2263.548196,45.07,-98.59,297.05,-1080.98,0,0,0,0,1426.098196
89,22:00-22:15,2233.846936,45.07,-98.59,297.05,14.19,0,0,0,0,2491.566936
90,22:15-22:30,2233.526882,45.07,-98.59,297.05,95.18,0,0,0,0,2572.236882
91,22:30-22:45,2233.541825,45.07,-98.59,297.05,96.15,0,0,0,0,2573.221825
92,22:45-23:00,2234.092429,45.07,-98.59,297.05,95.96,0,0,0,0,2573.582429
93,23:00-23:15,2188.464518,45.07,-98.59,297.05,94.99,0,0,0,0,2526.984518
94,23:15-23:30,2187.744284,45.07,-98.59,297.05,94.51,0,0,0,0,2525.784284
95,23:30-23:45,2187.744284,45.07,-98.59,297.05,93.93,0,0,0,0,2525.204284
96,23:45-24:00,2187.744284,45.07,-98.59,297.05,94.02,0,0,0,0,2525.294284
,MWHR,54794.70739,1011.42,-2239.76,5609.0975,2866.375,0,0,0,0,62041.83989
,Maximum,2978.618653,45.07,-53.16,377.15,1731.7,0,0,0,0,4098.99803
,Minimum,1074.400434,33.56,-98.59,-7.95,-1335.27,0,0,0,0,1287.440434
,Average,2283.112808,42.1425,-93.323333,233.712396,119.432292,0,0,0,0,2585.076662
