Time Block,Time Desc,ISGS,MTOA,STOA,LTA,IEX,PXI,URS,RRAS,SCED,Net Total
29,07:00-07:15,1925.555332,43.93,-98.59,376.74,9.78,0,0,0,0,2257.415332
30,07:15-07:30,2058.296168,44.37,-98.59,375.87,9.78,0,0,0,0,2389.726168
31,07:30-07:45,1937.925841,42.83,-98.59,342.02,222.81,0,0,0,0,2446.995841
32,07:45-08:00,1444.889666,43.32,-98.59,307.65,340.15,0,0,0,0,2037.419666
33,08:00-08:15,1296.88377,44.16,-98.59,236.78,819.46,0,0,0,0,2298.69377
34,08:15-08:30,1796.641044,43.8,-98.59,201.09,1114.79,0,0,0,0,3057.731044
35,08:30-08:45,2070.531859,43.53,-98.59,223.32,1066.38,0,0,0,0,3305.171859
36,08:45-09:00,2198.132406,40.19,-98.59,192.44,1010.22,0,0,0,0,3342.392406
37,09:00-09:15,2370.420178,42.3,-98.59,162.19,1042.17,0,0,0,0,3518.490178
38,09:15-09:30,2433.874556,45.07,-98.59,134.97,1057.66,0,0,0,0,3572.984556
39,09:30-09:45,2424.857359,43.4,-98.59,141.17,987.95,0,0,0,0,3498.787359
40,09:45-10:00,2444.045304,44.42,-98.59,119.04,802.03,0,0,0,0,3310.945304
41,10:00-10:15,2220.977872,44.83,-98.59,102.17,649.04,0,0,0,0,2918.427872
42,10:15-10:30,2188.389439,42.57,-98.59,82.8,569.64,0,0,0,0,2784.809439
43,10:30-10:45,2179.335698,41.07,-98.59,64.86,497.02,0,0,0,0,2683.695698
44,10:45-11:00,2183.154296,42.65,-98.59,51.35,437.95,0,0,0,0,2616.514296
45,11:00-11:15,2198.679348,44.01,-98.59,38.31,417.43,0,0,0,0,2599.839348
46,11:15-11:30,2239.537904,45.06,-98.59,62.34,427.12,0,0,0,0,2675.467904
47,11:30-11:45,2282.371243,45.07,-98.59,53.84,452.29,0,0,0,0,2734.981243
48,11:45-12:00,2293.504731,45.07,-98.59,48.08,381.61,0,0,0,0,2669.674731
49,12:00-12:15,2323.845265,43.5,-98.59,65.66,480.37,0,0,0,0,2814.785265
50,12:15-12:30,2366.895007,45.07,-98.59,64.53,749.56,0,0,0,0,3127.465007
51,12:30-12:45,2461.596868,45.07,-98.59,52.7,850.26,0,0,0,0,3311.036868
52,12:45-13:00,2451.765965,45.07,-98.59,53.38,823.15,0,0,0,0,3274.775965
53,13:00-13:15,2268.94879,45.07,-98.59,54.72,841.55,0,0,0,0,3111.69879
54,13:15-13:30,2137.10627,45.07,-98.59,56.92,797.98,0,0,0,0,2938.48627
55,13:30-13:45,2119.340048,45.07,-98.59,61.51,851.43,0,0,0,0,2978.760048
56,13:45-14:00,2017.213239,44.97,-98.59,41.04,886.28,0,0,0,0,2890.913239
57,14:00-14:15,2134.985588,45.07,-98.59,-2.49,880.48,0,0,0,0,2959.455588
58,14:15-14:30,2155.270208,43.71,-98.59,7.29,837.53,0,0,0,0,2945.210208
59,14:30-14:45,2179.801961,43.29,-98.59,19.71,720.21,0,0,0,0,2864.421961
60,14:45-15:00,2184.139239,44.07,-98.59,32.88,704.41,0,0,0,0,2866.909239
61,15:00-15:15,2237.10676,38.49,-98.59,48.18,670.16,0,0,0,0,2895.34676
62,15:15-15:30,2442.470962,40.17,-98.59,68.78,676.94,0,0,0,0,3129.770962
63,15:30-15:45,2513.887692,45.07,-98.59,91.73,778.61,0,0,0,0,3330.707692
64,15:45-16:00,2426.400849,45.07,-98.59,111.86,900.62,0,0,0,0,3385.360849
65,16:00-16:15,2261.076935,44.62,-98.59,154.83,910.3,0,0,0,0,3272.236935
66,16:15-16:30,2280.285318,43.38,-98.59,180.8,872.54,0,0,0,0,3278.415318
67,16:30-16:45,2174.985111,45.07,-98.59,209.09,726.32,0,0,0,0,3056.875111
68,16:45-17:00,2423.589477,45.07,-98.59,231.48,540.41,0,0,0,0,3141.959477
69,17:00-17:15,2617.331516,45.07,-98.59,255.97,488.02,0,0,0,0,3307.801516
70,17:15-17:30,2701.105035,43.15,-98.59,283.91,383.45,0,0,0,0,3313.025035
71,17:30-17:45,2710.241082,41.9,-98.59,326.53,352.46,0,0,0,0,3332.541082
72,17:45-18:00,2959.446632,45.07,-98.59,363.43,323.41,0,12.788524,0,0,3605.555156
73,18:00-18:15,3077.336536,45.07,-98.59,370.02,296.09,0,23.61637,0,0,3713.542906
74,18:15-18:30,3072.212618,45.07,-98.59,377.13,292.61,0,19.832446,0,0,3708.265064
75,18:30-18:45,3079.996762,45.07,-98.59,377.15,317.3,0,50.308622,0,0,3771.235384
76,18:45-19:00,2911.603404,45.07,-98.59,377.15,221.44,0,17.444272,0,0,3474.117676
77,19:00-19:15,2692.370294,45.07,-98.59,377.15,141.07,0,0,0,0,3157.070294
78,19:15-19:30,2538.784367,45.07,-98.59,350.44,-23.54,0,0,0,0,2812.164367
79,19:30-19:45,2462.091125,44.58,-98.59,323.76,-23.54,0,0,0,0,2708.301125
80,19:45-20:00,2440.816405,45.07,-98.59,314.53,-23.54,0,0,0,0,2678.286405
81,20:00-20:15,2413.875502,44.11,-98.59,297.05,9.2,0,0,0,0,2665.645502
82,20:15-20:30,2381.412467,42.27,-98.59,297.05,8.23,0,0,0,0,2630.372467
83,20:30-20:45,2357.157731,44.99,-98.59,297.05,8.23,0,0,0,0,2608.837731
84,20:45-21:00,2386.83567,43.57,-98.59,297.05,8.23,0,0,0,0,2637.09567
85,21:00-21:15,2382.172849,43.5,-98.59,297.05,22.95,0,0,0,0,2647.082849
86,21:15-21:30,2414.731684,45.07,-98.59,297.05,22.95,0,0,0,0,2681.211684
87,21:30-21:45,2301.190032,43.95,-98.59,297.05,22.95,0,0,0,0,2566.550032
88,21:45-22:00,2238.745164,45.07,-98.59,297.05,22.95,0,0,0,0,2505.225164
89,22:00-22:15,2212.34228,45.07,-98.59,297.05,65.51,0,0,0,0,2521.38228
90,22:15-22:30,2423.215568,45.07,-98.59,297.05,94.6,0,0,0,0,2761.345568
91,22:30-22:45,2398.093297,45.07,-98.59,297.05,95.47,0,0,0,0,2737.093297
92,22:45-23:00,2395.937778,45.07,-98.59,297.05,95.47,0,0,0,0,2734.937778
93,23:00-23:15,2384.027292,45.07,-98.59,297.05,94.31,0,0,0,0,2721.867292
94,23:15-23:30,2390.298922,44.86,-98.59,297.05,93.15,0,0,0,0,2726.768922
95,23:30-23:45,2387.597435,45.07,-98.59,297.05,92.67,0,0,0,0,2723.797435
96,23:45-24:00,2387.379054,45.07,-98.59,297.05,92.67,0,0,0,0,2723.579054
,MWHR,46323.06421,1056.7575,-2366.16,4850.695,8436.935,0,30.997558,0,0,58332.28927
,Maximum,3079.996762,45.07,-98.59,377.15,1114.79,0,50.308622,0,0,3771.235384
,Minimum,605.997612,38.49,-98.59,-2.49,-211.02,0,0,0,0,748.542705
,Average,1930.127675,44.031562,-98.59,202.112292,351.538958,0,1.291565,0,0,2430.512053
