Time Block,Time Desc,ISGS,MTOA,STOA,LTA,IEX,PXI,URS,RRAS,SCED,Net Total
1,00:00-00:15,2251.237795,44.99,-98.58,297.09,84.08,0,0,0,0,2578.817795
2,00:15-00:30,2279.67605,44.99,-98.58,297.09,84.08,0,0,0,0,2607.25605
3,00:30-00:45,2040.020598,44.99,-98.58,297.09,84.08,0,0,0,0,2367.600598
4,00:45-01:00,1779.546114,44.99,-98.58,297.09,84.08,0,0,0,0,2107.126114
5,01:00-01:15,1682.170017,44.99,-98.58,297.09,84.08,0,0,0,0,2009.750017
6,01:15-01:30,1376.765322,44.99,-98.58,297.09,84.01,0,0,0,0,1704.275322
7,01:30-01:45,1447.86576,44.99,-98.58,297.09,84.08,0,0,0,0,1775.44576
8,01:45-02:00,1591.275794,44.99,-98.58,297.09,84.08,0,0,0,0,1918.855794
9,02:00-02:15,1759.276581,44.99,-98.58,297.09,84.08,0,0,0,0,2086.856581
10,02:15-02:30,1849.120519,44.99,-98.58,297.09,84.08,0,0,0,0,2176.700519
11,02:30-02:45,1515.709162,44.99,-98.58,297.09,84.08,0,0,0,0,1843.289162
12,02:45-03:00,1304.059963,44.99,-98.58,297.09,84.08,0,0,0,0,1631.639963
13,03:00-03:15,1231.337498,44.99,-98.58,297.09,84.08,0,0,0,0,1558.917498
14,03:15-03:30,1232.925717,44.99,-98.58,297.09,84.08,0,0,0,0,1560.505717
15,03:30-03:45,1229.009177,44.99,-98.58,297.09,84.08,0,0,0,0,1556.589177
16,03:45-04:00,1227.406307,44.99,-98.58,297.09,84.08,0,0,0,0,1554.986307
17,04:00-04:15,1256.779878,44.99,-98.58,297.09,-232.35,0,0,0,0,1267.929878
18,04:15-04:30,1259.349512,44.99,-98.58,297.09,-559.44,0,0,0,0,943.409512
19,04:30-04:45,1246.332233,44.99,-98.58,297.09,-544.92,0,0,0,0,944.912233
20,04:45-05:00,1352.289979,44.99,-98.58,297.09,-409.13,0,0,0,0,1186.659979
21,05:00-05:15,1519.205622,44.99,-98.58,311.6,-467.75,0,0,0,0,1309.465622
22,05:15-05:30,2038.265044,44.99,-98.58,311.6,-790.12,0,0,0,0,1506.155044
23,05:30-05:45,2312.676999,44.99,-98.58,323.69,-638.19,0,0,0,0,1944.586999
24,05:45-06:00,2609.996581,43.88,-98.58,350.28,-498.83,0,0,0,0,2406.746581
25,06:00-06:15,2796.955773,44.99,-98.58,376.88,-783.37,0,0,0,0,2336.875773
26,06:15-06:30,2881.3188,44.99,-98.58,376.88,-1209.45,0,0,0,0,1995.1588
27,06:30-06:45,2878.255575,44.99,191.34,376.88,-1237.03,0,0,0,0,2254.435575
28,06:45-07:00,2995.411758,44.99,191.34,376.88,-1146.8,0,0,0,0,2461.821758
29,07:00-07:15,3119.423044,42.37,191.34,376.47,-951.64,0,0,0,0,2777.963044
30,07:15-07:30,3158.968392,41.44,191.34,375.17,-589.47,0,0,0,0,3177.448392
31,07:30-07:45,3074.999634,44.99,191.34,341.88,-405.28,0,0,0,0,3247.929634
32,07:45-08:00,2954.032584,44.92,191.34,306.97,-168.32,0,0,0,0,3328.942584
33,08:00-08:15,2806.551689,42.12,191.34,280.05,0,0,0,0,0,3320.061689
34,08:15-08:30,2455.49268,42.12,191.34,261.58,0,0,0,0,0,2950.53268
35,08:30-08:45,2518.337955,42.12,191.34,223.74,0,0,0,0,0,2975.537955
36,08:45-09:00,2689.582063,40.69,191.34,196.52,0,0,0,0,0,3118.132063
37,09:00-09:15,2671.589278,42.12,191.34,167.56,0,0,0,0,0,3072.609278
38,09:15-09:30,2645.076586,42.12,191.34,141.23,0,0,0,0,0,3019.766586
39,09:30-09:45,2438.124379,42.12,191.34,116.23,0,0,0,0,0,2787.814379
40,09:45-10:00,2379.167708,42.12,191.34,90.93,0,0,0,0,0,2703.557708
41,10:00-10:15,2206.95857,42.12,191.34,67.86,0,0,0,0,0,2508.27857
42,10:15-10:30,2306.313077,42.12,191.34,44.66,0,0,0,0,0,2584.433077
43,10:30-10:45,2306.313077,42.12,191.34,24.53,0,0,0,0,0,2564.303077
44,10:45-11:00,2503.471704,42.12,191.34,5.72,0,0,0,0,0,2742.651704
45,11:00-11:15,2584.460508,42.12,-98.58,-11.86,176.85,0,0,0,0,2692.990508
46,11:15-11:30,2584.490664,42.12,-98.58,-24.34,223.24,0,0,0,0,2726.930664
47,11:30-11:45,2422.301964,42.12,-98.58,-34.91,135.3,0,0,0,0,2466.231964
48,11:45-12:00,2349.745932,42.12,-98.58,-42.53,152.69,0,0,0,0,2403.445932
49,12:00-12:15,2529.62153,42.12,-98.58,-50.2,174.92,0,0,0,0,2597.88153
50,12:15-12:30,2596.969431,42.12,-98.58,-53.79,241.6,0,0,0,0,2728.319431
51,12:30-12:45,2603.865405,42.12,-98.58,-60.71,197.15,0,0,0,0,2683.845405
52,12:45-13:00,2606.117475,42.12,-98.58,-57.25,197.15,0,52.100288,0,0,2741.657763
53,13:00-13:15,2589.949354,42.12,-98.58,-57.5,177.82,0,0,0,0,2653.809354
54,13:15-13:30,2591.841931,42.12,-98.58,-57.67,127.13,0,0,0,0,2604.841931
55,13:30-13:45,2603.078237,42.12,-98.58,-56.31,151.05,0,0,0,0,2641.358237
56,13:45-14:00,2608.303357,42.12,-98.58,-54.59,207.18,0,0,0,0,2704.433357
57,14:00-14:15,2610.598222,42.12,-98.58,-43.19,449.86,0,0,0,0,2960.808222
58,14:15-14:30,2610.271833,42.12,-98.58,-32.06,555.63,0,0,0,0,3077.381833
59,14:30-14:45,2610.489366,42.12,-98.58,-20.65,609.8,0,0,0,0,3143.179366
60,14:45-15:00,2626.548811,42.12,-98.58,-3.24,728.67,0,0,0,0,3295.518811
61,15:00-15:15,2619.715864,42.12,-98.58,16.29,595.3,0,0,0,0,3174.845864
62,15:15-15:30,2349.933702,42.12,-98.58,37.8,524.93,0,0,0,0,2856.203702
63,15:30-15:45,2340.448181,42.12,-98.58,59.64,585.64,0,0,0,0,2929.268181
64,15:45-16:00,2638.266789,41.78,-98.58,85.67,593.37,0,0,0,0,3260.506789
65,16:00-16:15,2678.846388,42.12,-98.58,113.47,740.26,0,0,0,0,3476.116388
66,16:15-16:30,2735.884203,42.12,-98.58,146.39,894.89,0,0,0,0,3720.704203
67,16:30-16:45,2752.552558,42.12,-98.58,178.33,903.58,0,0,0,0,3778.002558
68,16:45-17:00,2794.22332,42.12,-98.58,222.85,872.66,0,0,0,0,3833.27332
69,17:00-17:15,2894.23274,42.12,-98.58,246.86,294.81,0,0,0,0,3379.44274
70,17:15-17:30,2959.674573,42.12,-98.58,278.41,87.03,0,0,0,0,3268.654573
71,17:30-17:45,2827.669516,42.12,-98.58,324.97,-32.8,0,0,0,0,3063.379516
72,17:45-18:00,3150.139502,42.12,-98.58,362.94,-32.8,0,0,0,0,3423.819502
73,18:00-18:15,3173.875767,42.12,-98.58,369.91,-32.8,0,0,0,0,3454.525767
74,18:15-18:30,3213.681914,42.12,-98.58,376.8,-32.8,0,95.755885,0,0,3596.977799
75,18:30-18:45,3189.061185,42.12,-98.58,376.88,-32.8,0,131.97965,0,0,3608.660835
76,18:45-19:00,3163.111301,42.12,-98.58,376.88,-32.8,0,0,0,0,3450.731301
77,19:00-19:15,3080.054803,42.12,-98.58,376.88,-35.91,0,0,0,0,3364.564803
78,19:15-19:30,2632.17695,42.12,-98.58,350.28,-35.91,0,0,0,0,2890.08695
79,19:30-19:45,2425.267062,42.12,-98.58,323.69,-35.91,0,0,0,0,2656.587062
80,19:45-20:00,2335.988924,42.12,-98.58,311.6,-35.91,0,0,0,0,2555.218924
81,20:00-20:15,2283.577648,44.99,-98.58,311.6,-197.33,0,0,0,0,2344.257648
82,20:15-20:30,2267.338806,44.99,-98.58,297.09,-216.99,0,0,0,0,2293.848806
83,20:30-20:45,2251.09518,44.99,-98.58,297.09,-426.01,0,0,0,0,2068.58518
84,20:45-21:00,2251.118258,44.99,-98.58,297.09,-529.49,0,0,0,0,1965.128258
85,21:00-21:15,2251.126139,44.99,-98.58,297.09,-976.51,0,0,0,0,1518.116139
86,21:15-21:30,2256.268299,44.99,-98.58,297.09,-1009.62,0,0,0,0,1490.148299
87,21:30-21:45,2256.742346,44.99,-98.58,297.09,-981.72,0,0,0,0,1518.522346
88,21:45-22:00,2256.397907,44.99,-98.58,297.09,-755.74,0,0,0,0,1744.157907
89,22:00-22:15,2256.442376,44.99,-98.58,297.09,-414.18,0,0,0,0,2085.762376
90,22:15-22:30,2256.449976,44.99,-98.58,297.09,-56.35,0,0,0,0,2443.599976
91,22:30-22:45,2226.94364,44.99,-98.58,297.09,77.02,0,0,0,0,2547.46364
92,22:45-23:00,2226.513217,44.99,-98.58,297.09,77.02,0,0,0,0,2547.033217
93,23:00-23:15,2199.701977,44.99,-98.58,297.09,76.25,0,0,0,0,2519.451977
94,23:15-23:30,2198.98301,44.99,-98.58,297.09,76.25,0,0,0,0,2518.73301
95,23:30-23:45,2199.418076,44.99,-98.58,297.09,76.25,0,0,0,0,2519.168076
96,23:45-24:00,2198.98301,44.99,-98.58,297.09,76.25,0,0,0,0,2518.73301
,MWHR,56524.80042,1043.04,-1061.28,5202.82,-1033.4275,0,69.958956,0,0,60745.91187
,Maximum,3213.681914,44.99,191.34,376.88,903.58,0,131.97965,0,0,3833.27332
,Minimum,1227.406307,40.69,-98.58,-60.71,-1237.03,0,0,0,0,943.409512
