Time Block,Time Desc,ISGS,MTOA,STOA,LTA,IEX,PXI,URS,RRAS,SCED,Net Total
24,05:45-06:00,1949.949872,42.99,-100.51,352.15,-138.1,0,0,0,0,2106.479872
25,06:00-06:15,2326.298506,42.99,-100.51,375.76,-233.59,0,0,0,0,2410.948506
26,06:15-06:30,2554.635424,42.99,-100.51,375.76,32.99,0,0,0,0,2905.865424
27,06:30-06:45,2678.42231,42.99,188.93,375.76,-1005.83,0,0,0,0,2280.27231
28,06:45-07:00,2770.568511,42.99,188.93,375.76,-803.46,0,0,0,0,2574.788511
29,07:00-07:15,2888.510589,42.99,188.93,375.41,-706.12,0,0,0,0,2789.720589
30,07:15-07:30,2896.31397,42.99,188.93,374.95,-530.21,0,0,0,0,2972.97397
31,07:30-07:45,3017.253647,42.99,188.93,341.17,11.58,0,0,0,0,3601.923647
32,07:45-08:00,2815.421898,42.99,188.93,306.34,11.58,0,0,0,0,3365.261898
33,08:00-08:15,2571.788726,42.99,188.93,264.93,1.74,0,0,0,0,3070.378726
34,08:15-08:30,2487.514038,42.99,188.93,241.97,1.74,0,0,0,0,2963.144038
35,08:30-08:45,2393.674475,42.99,188.93,216.45,1.74,0,0,0,0,2843.784475
36,08:45-09:00,2651.091674,42.99,188.93,190.31,1.74,0,0,0,0,3075.061674
37,09:00-09:15,2470.029225,42.99,188.93,160.36,1.74,0,0,0,0,2864.049225
38,09:15-09:30,2533.440322,42.99,188.93,133.67,1.74,0,0,0,0,2900.770322
39,09:30-09:45,2539.813185,42.99,188.93,137.48,1.74,0,0,0,0,2910.953185
40,09:45-10:00,2605.513225,42.99,188.93,109.89,1.74,0,0,0,0,2949.063225
41,10:00-10:15,2519.470813,42.99,188.93,89.63,1.74,0,0,0,0,2842.760813
42,10:15-10:30,2495.011823,42.99,188.93,74.33,1.74,0,0,0,0,2803.001823
43,10:30-10:45,2357.803471,42.99,188.93,56.88,1.74,0,0,0,0,2648.343471
44,10:45-11:00,1759.227082,41.63,188.93,36.85,1.74,0,0,0,0,2028.377082
45,11:00-11:15,2513.455402,40.55,-100.51,12.72,5.6,0,0,0,0,2471.815402
46,11:15-11:30,2596.198619,42.99,-100.51,-5.22,253.55,0,0,0,0,2787.008619
47,11:30-11:45,2612.891578,42.99,-100.51,-22.39,288.28,0,0,0,0,2821.261578
48,11:45-12:00,2617.242202,42.99,-100.51,-22.66,237.15,0,0,0,0,2774.212202
49,12:00-12:15,2434.250685,42.99,-100.51,-32.67,271.88,0,0,0,0,2615.940685
50,12:15-12:30,2355.450545,42.99,-100.51,-42.38,250.66,0,0,0,0,2506.210545
51,12:30-12:45,2173.661864,42.99,-100.51,-80.04,154.18,0,0,0,0,2190.281864
52,12:45-13:00,2288.775373,42.99,-100.51,-87.3,159,0,0,0,0,2302.955373
53,13:00-13:15,2260.134966,42.99,-100.51,-84.78,207.99,0,0,0,0,2325.824966
54,13:15-13:30,2260.491454,42.99,-100.51,-78,227.21,0,0,0,0,2352.181454
55,13:30-13:45,2268.22888,42.99,-100.51,-72.25,169.32,0,0,0,0,2307.77888
56,13:45-14:00,2267.802565,42.99,-100.51,-61.33,194.41,0,0,0,0,2343.362565
57,14:00-14:15,1943.426907,42.99,-100.51,-51.61,302.18,0,0,0,0,2136.476907
58,14:15-14:30,1733.903886,42.99,-100.51,-40.41,235.99,0,0,0,0,1871.963886
59,14:30-14:45,2352.080269,42.99,-100.51,-25.7,310.28,0,0,0,0,2579.140269
60,14:45-15:00,2355.083003,42.99,-100.51,-14.03,370.97,0,0,0,0,2654.503003
61,15:00-15:15,2314.681544,42.99,-100.51,7.33,355.53,0,0,0,0,2620.021544
62,15:15-15:30,2324.220708,42.99,-100.51,28.48,271.59,0,0,0,0,2566.770708
63,15:30-15:45,2324.432643,42.99,-100.51,48.93,377.1,0,0,0,0,2692.942643
64,15:45-16:00,2319.468991,42.99,-100.51,72.65,492.82,0,0,0,0,2827.418991
65,16:00-16:15,1548.67263,42.34,-100.51,95.04,663.78,0,0,0,0,2249.32263
66,16:15-16:30,1956.720438,42.99,-100.51,121.72,634.84,0,0,0,0,2655.760438
67,16:30-16:45,2300.362715,42.99,-100.51,150.35,753.51,0,0,0,0,3146.702715
68,16:45-17:00,2492.39553,42.99,-100.51,186.5,388.81,0,0,0,0,3010.18553
69,17:00-17:15,2569.148077,42.99,-100.51,217.74,22.5,0,0,0,0,2751.868077
70,17:15-17:30,2537.792562,42.99,-100.51,265.35,8.68,0,0,0,0,2754.302562
71,17:30-17:45,2720.500435,42.99,-100.51,311.76,8.68,0,0,0,0,2983.420435
72,17:45-18:00,2820.219284,42.99,-100.51,353.36,8.68,0,0,0,0,3124.739284
73,18:00-18:15,2907.680045,42.99,-100.51,362.26,4.82,0,0,0,0,3217.240045
74,18:15-18:30,2930.907205,42.99,-100.51,368.42,4.82,0,0,0,0,3246.627205
75,18:30-18:45,2903.620828,42.99,-100.51,375.74,4.82,0,0,0,0,3226.660828
76,18:45-19:00,2868.60434,42.99,-100.51,375.76,4.82,0,0,0,0,3191.66434
77,19:00-19:15,2008.421576,42.99,-100.51,375.76,4.82,0,0,0,0,2331.481576
78,19:15-19:30,2562.931929,42.99,-100.51,349.25,4.82,0,0,0,0,2859.481929
79,19:30-19:45,2408.40635,42.99,-100.51,322.75,4.82,0,0,0,0,2678.45635
80,19:45-20:00,2348.271404,42.99,-100.51,296.24,4.82,0,0,0,0,2591.811404
81,20:00-20:15,2255.870502,42.99,-100.51,296.24,4.82,0,0,0,0,2499.410502
82,20:15-20:30,2250.618879,42.99,-100.51,296.24,-347.58,0,0,0,0,2141.758879
83,20:30-20:45,2242.932465,42.99,-100.51,296.24,-615.77,0,0,0,0,1865.882465
84,20:45-21:00,2226.709064,42.99,-100.51,296.24,-695.16,0,0,0,0,1770.269064
85,21:00-21:15,2209.057497,42.99,-100.51,296.24,-853.62,0,0,0,0,1594.157497
86,21:15-21:30,2208.623745,42.99,-100.51,296.24,-802.16,0,0,0,0,1645.183745
87,21:30-21:45,2217.782222,42.99,-100.51,296.24,-517.92,0,0,0,0,1938.582222
88,21:45-22:00,2217.24017,42.99,-100.51,296.24,63.97,0,0,0,0,2519.93017
89,22:00-22:15,2242.206611,42.99,-100.51,296.24,85.19,0,0,0,0,2566.116611
90,22:15-22:30,2241.772858,42.99,-100.51,296.24,85.19,0,0,0,0,2565.682858
91,22:30-22:45,2195.924315,42.99,-100.51,296.24,85.19,0,0,0,0,2519.834315
92,22:45-23:00,2197.585134,42.99,-100.51,296.24,85.19,0,0,0,0,2521.495134
93,23:00-23:15,2188.660219,42.99,-100.51,296.24,84.52,0,0,0,0,2511.900219
94,23:15-23:30,2188.768518,42.99,-100.51,296.24,84.52,0,0,0,0,2512.008518
95,23:30-23:45,2188.194577,42.99,-100.51,296.24,84.52,0,0,0,0,2511.434577
96,23:45-24:00,2188.194577,42.99,-100.51,296.24,84.52,0,0,0,0,2511.434577
,MWHR,48472.25716,1030.6475,-1109.76,5097.7125,-1437.395,0,0,0,0,52053.46216
,Maximum,3017.253647,42.99,188.93,375.76,753.51,0,0,0,0,3601.923647
,Minimum,597.323187,40.55,-100.51,-87.3,-1005.83,0,0,0,0,9.649454
,Average,2019.677382,42.943646,-46.24,212.404688,-59.891458,0,0,0,0,2168.894257
