Time Block,Time Desc,ISGS,MTOA,STOA,LTA,IEX,PXI,URS,RRAS,SCED,Net Total
1,00:00-00:15,2414.193878,44.85,-100.03,296.47,87.01,0,0,0,0,2742.493878
2,00:15-00:30,2414.518257,44.85,-100.03,296.47,87.01,0,0,0,0,2742.818257
3,00:30-00:45,2413.328518,44.85,-100.03,296.47,87.01,0,0,0,0,2741.628518
4,00:45-01:00,2420.184944,44.85,-100.03,296.47,87.01,0,0,0,0,2748.484944
5,01:00-01:15,2304.62016,44.85,-100.03,296.47,87.01,0,0,0,0,2632.92016
6,01:15-01:30,2308.907966,44.85,-100.03,296.47,87.01,0,0,0,0,2637.207966
7,01:30-01:45,2307.5042,44.85,-100.03,296.47,87.01,0,0,0,0,2635.8042
8,01:45-02:00,2289.753011,44.85,-100.03,296.47,87.01,0,0,0,0,2618.053011
9,02:00-02:15,2070.23729,44.85,-100.03,296.47,87.01,0,0,0,0,2398.53729
10,02:15-02:30,1928.561193,44.85,-100.03,296.47,87.01,0,0,0,0,2256.861193
11,02:30-02:45,1830.334242,44.85,-100.03,296.47,87.01,0,0,0,0,2158.634242
12,02:45-03:00,1826.813972,44.85,-100.03,296.47,87.01,0,0,0,0,2155.113972
13,03:00-03:15,1827.138482,44.85,-100.03,296.47,87.01,0,0,0,0,2155.438482
14,03:15-03:30,1522.049262,44.85,-100.03,296.47,87.01,0,0,0,0,1850.349262
15,03:30-03:45,1523.382046,44.85,-100.03,296.47,87.01,0,0,0,0,1851.682046
16,03:45-04:00,1511.656568,44.85,-100.03,296.47,87.01,0,0,0,0,1839.956568
17,04:00-04:15,1126.354902,44.85,-100.03,296.47,87.01,0,0,0,0,1454.654902
18,04:15-04:30,797.930254,44.85,-100.03,296.47,87.01,0,0,0,0,1126.230254
19,04:30-04:45,1382.085157,44.85,-100.03,296.47,87.01,0,0,0,0,1710.385157
20,04:45-05:00,1528.679034,44.85,-100.03,296.47,87.01,0,0,0,0,1856.979034
21,05:00-05:15,1732.264997,44.85,-100.03,296.47,87.01,0,0,0,0,2060.564997
22,05:15-05:30,1809.654862,44.85,-100.03,310.89,87.01,0,0,0,0,2152.374862
23,05:30-05:45,2219.649577,44.85,-100.03,322.91,87.01,0,0,0,0,2574.389577
24,05:45-06:00,2370.274074,44.85,-100.03,352.24,87.01,0,0,0,0,2754.344074
25,06:00-06:15,2198.450352,44.85,-100.03,383.01,68.99,0,0,0,0,2595.270352
26,06:15-06:30,2819.671069,44.85,-100.03,383.01,41.52,0,0,0,0,3189.021069
27,06:30-06:45,2942.432433,44.85,189.05,383.01,-227.03,0,0,0,0,3332.312433
28,06:45-07:00,2935.540318,44.85,189.05,383.01,-215.8,0,0,0,0,3336.650318
29,07:00-07:15,2972.969453,44.85,189.05,382.59,7.9,0,0,0,0,3597.359453
30,07:15-07:30,2962.506957,44.85,189.05,381.77,7.9,0,0,0,0,3586.076957
31,07:30-07:45,2841.369654,44.85,189.05,344.86,7.9,0,0,0,0,3428.029654
32,07:45-08:00,3052.505451,44.85,189.05,306.74,222.78,0,0,0,0,3815.925451
33,08:00-08:15,2948.584293,44.85,189.05,267.4,513.79,0,0,0,0,3963.674293
34,08:15-08:30,2876.588827,44.85,189.05,250.27,573.53,0,0,0,0,3934.288827
35,08:30-08:45,2872.404722,44.85,189.05,224.04,561.01,0,0,0,0,3891.354722
36,08:45-09:00,2849.816517,44.85,189.05,193.33,543.66,0,0,0,0,3820.706517
37,09:00-09:15,2764.731559,44.85,189.05,162.69,566.79,0,0,0,0,3728.111559
38,09:15-09:30,2367.837399,44.85,189.05,134.14,563.9,0,0,0,0,3299.777399
39,09:30-09:45,2401.432252,44.85,189.05,108.57,557.15,0,0,0,0,3301.052252
40,09:45-10:00,2109.709461,44.85,189.05,82.5,508.01,0,0,0,0,2934.119461
41,10:00-10:15,2177.344752,44.85,189.05,57.02,795.16,0,0,0,0,3263.424752
42,10:15-10:30,2299.568487,44.85,189.05,33.57,1005.23,0,0,0,0,3572.268487
43,10:30-10:45,2382.648417,44.85,189.05,13.22,1029.32,0,0,0,0,3659.088417
44,10:45-11:00,2392.253398,44.85,189.05,-7.3,1069.79,0,0,0,0,3688.643398
45,11:00-11:15,2386.057071,44.85,-100.03,-24.9,1564.09,0,0,0,0,3870.067071
46,11:15-11:30,2394.995913,44.85,-100.03,-38.79,1855.1,0,0,0,0,4156.125913
47,11:30-11:45,2392.470097,44.85,-100.03,-48.97,1774.15,0,0,0,0,4062.470097
48,11:45-12:00,2384.316044,44.85,-100.03,-59.55,1699.96,0,0,0,0,3969.546044
49,12:00-12:15,2392.063406,44.85,-100.03,-73.47,1751.05,0,0,0,0,4014.463406
50,12:15-12:30,2498.294091,44.85,-100.03,-84.49,1736.6,0,79.942517,0,0,4175.166608
51,12:30-12:45,2391.294677,44.85,-100.03,-93.09,1735.64,0,112.94678,0,0,4091.611457
52,12:45-13:00,2391.510964,44.85,-100.03,-94.23,1728.89,0,34.9468,0,0,4005.937764
53,13:00-13:15,2279.273135,44.85,-100.03,-93.91,1746.24,0,0,0,0,3876.423135
54,13:15-13:30,2272.668263,44.85,-100.03,-91.33,1758.76,0,0,0,0,3884.918263
55,13:30-13:45,2258.008351,44.85,-100.03,-82.42,1715.4,0,0,0,0,3835.808351
56,13:45-14:00,2262.228245,44.85,-100.03,-76.26,1742.38,0,0,0,0,3873.168245
57,14:00-14:15,2262.996974,44.85,-100.03,-63.66,1813.69,0,0,0,0,3957.846974
58,14:15-14:30,2262.996974,44.85,-100.03,-52.21,1862.83,0,0,0,0,4018.436974
